contract_id,vendor_id,item_name,negotiated_price,valid_from
C002331,V00298,Metrics,3611.93,2025-06-19
C000016,V01248,Paradigms,1500.17,2024-05-27
C004443,V00797,Channels,269.27,2025-02-13
C001259,V00679,Services,2200.49,2025-10-23
C000343,V00753,Users,2462.44,2025-01-09
C000331,V04905,Channels,4022.87,2025-01-08
C001597,V00557,E-services,4341.69,2025-06-24
C003456,V03621,E-services,384.6,2023-09-10
C004554,V01391,Channels,875.88,2024-10-08
C000851,V01343,Users,3774.01,2023-09-11
C004534,V02026,E-tailers,4339.48,2025-09-05
C003866,V03100,E-services,3696.93,2024-05-17
C002532,V02885,Infrastructures,1833.33,2026-04-10
C004000,V03401,E-commerce,2276.83,2024-06-26
C003764,V01975,E-services,702.52,2023-11-06
C000799,V01360,Platforms,867.54,2024-10-04
C002600,V02459,Roi,889.97,2024-10-25
C001277,V02047,Relationships,3991.23,2023-12-26
C003103,V04951,Niches,3547.51,2024-08-25
C001903,V00457,E-services,2560.77,2025-06-15
C001822,V02976,Partnerships,1048.76,2026-01-09
C004769,V02147,Web-readiness,4334.46,2023-08-08
C000551,V03060,Metrics,2532.36,2024-11-21
C000763,V04505,Paradigms,-1671.78,2023-11-05
C002540,V00282,Convergence,1342.92,2025-11-17
C000041,V01603,Users,4804.79,2023-12-29
C001412,V01647,E-services,824.33,2024-05-02
C002862,V00649,E-services,4280.38,2023-05-13
C001915,V03422,Niches,2180.97,2024-07-07
C002550,V02348,Niches,3641.86,10/18/2023
C000586,V00078,Action-items,-1447.3,2024-01-30
C004075,V01793,Roi,2761.33,2023-10-24
C002330,V03001,Markets,4293.29,2025-08-29
C003446,V02676,Systems,1891.89,2025-06-12
C004725,V03238,Channels,2854.85,2024-03-30
C001680,V02577,E-services,1236.69,2023-10-10
C003655,V01897,Schemas,455.91,2025-05-16
C001053,V04447,Relationships,2923.5,2025-05-25
C004994,V02428,,2574.53,09/19/2023
C001990,V02119,Paradigms,3650.56,2026-02-16
C000576,V01097,Solutions,4054.66,2024-07-18
C004692,V03487,Schemas,4332.09,2026-03-26
C003099,V04723,Niches,4574.69,2024-07-17
C001047,V01257,Paradigms,2536.34,2023-08-17
C001956,V04840,Users,1687.74,2025-02-28
C004691,V04024,Channels,4398.2,2023-07-22
C000430,V02770,Markets,4335.0,2025-07-28
C002339,V01190,Web-readiness,4632.82,2024-06-23
C003217,V02963,Services,3395.95,2025-07-06
C000592,V01783,E-tailers,2658.91,2025-09-10
C004898,V00586,Schemas,949.5,2024-06-22
C003896,V02035,Solutions,61.98,2023-09-02
C002646,V03141,Convergence,1956.44,2025-06-08
C003010,V01999,Relationships,3036.13,2024-11-14
C003466,V02097,Metrics,2546.19,2024-04-30
C004086,V01549,Convergence,2396.51,2023-09-08
C001520,V00289,Relationships,3888.91,2025-04-06
C002046,V02501,Solutions,4701.9,2023-09-23
C004481,V02831,Niches,470.29,2025-08-11
C000758,V01058,Platforms,3579.86,2025-03-15
C000493,V04705,Niches,3266.57,2024-07-12
C000737,V00914,Networks,2423.41,2025-10-08
C000900,V04980,E-markets,3670.85,2024-04-29
C003587,V02757,Solutions,4995.83,2023-04-28
C000942,V04143,Relationships,-689.87,2024-01-23
C004728,V00162,Channels,4228.83,2023-05-30
C003231,V01158,Communities,3025.29,2023-10-14
C003490,V01581,Web-readiness,4967.06,2023-08-10
C001249,V04288,Partnerships,997.52,2023-08-31
C003799,V01326,Relationships,1169.76,2025-07-30
C002982,V00891,Niches,2278.35,2025-09-11
C002150,V00059,Functionalities,660.88,2025-02-25
C002700,V01094,Users,4903.57,2024-10-18
C001494,V01741,Methodologies,72.48,2025-10-13
C004995,V02994,Functionalities,4611.23,2023-11-05
C001776,V02435,E-markets,2594.26,2024-08-06
C001382,V01758,E-tailers,3299.31,2025-06-26
C004531,V03345,Web-readiness,4181.37,2023-04-19
C000920,V01897,E-services,2006.03,2025-01-02
C001564,V00565,E-tailers,3633.73,2024-04-29
C000658,V04335,E-services,2435.06,2024-11-25
C003027,V02271,E-services,997.36,2023-11-10
C001860,V02581,Action-items,1814.87,2025-02-20
C000112,V01947,E-tailers,1302.36,2023-07-02
C003116,V04640,Schemas,4917.1,2023-07-04
C003275,V04157,E-services,4339.6,2023-06-17
C001006,V04220,E-tailers,2042.01,2026-01-19
C000762,V01906,Niches,1626.68,2026-02-23
C004414,V00228,Functionalities,2477.18,2025-08-14
C004039,V02938,E-services,4246.88,2023-10-19
C001879,V02901,Channels,2655.26,2023-09-04
C000195,V00671,Info-mediaries,807.12,2023-07-26
C002803,V00713,Roi,4315.49,2023-11-10
C002640,V04733,Relationships,1347.47,2023-11-02
C002066,V02849,Paradigms,1271.88,2026-03-23
C004693,V03298,Action-items,2603.82,2024-01-12
C000199,V02998,Partnerships,3557.7,2023-12-14
C001636,V02756,Systems,2666.16,2024-02-20
C001216,V00471,Systems,1260.07,2024-12-20
C003888,V00757,Paradigms,3931.37,2025-03-22
C003555,V04604,Partnerships,328.08,2024-08-08
C000321,V01282,Roi,1961.23,2026-03-07
C001763,V04918,Infrastructures,3218.7,2024-04-07
C003962,V03634,Architectures,1282.09,02/19/2026
C003457,V00597,Markets,2812.07,2024-03-26
C000777,V03342,Infrastructures,4343.53,2026-04-08
C001924,V04837,Users,3667.9,2023-10-12
C003771,V00343,Bandwidth,3335.13,2024-04-30
C003684,V00328,Roi,4080.22,2025-08-28
C002745,V01188,Metrics,1217.56,2024-06-24
C003973,V03850,Methodologies,4982.2,2025-09-09
C002692,V02110,Services,2392.58,2024-02-09
C004683,V02359,Schemas,1693.17,2023-09-19
C000225,V04057,Convergence,2616.98,2024-03-15
C002246,V02170,Infrastructures,2527.97,2025-08-14
C002017,V01098,E-services,957.69,2024-05-18
C000294,V02110,E-services,4335.2,2024-03-07
C000848,V00637,E-markets,4045.29,2024-07-17
C002869,V03868,E-services,498.0,2024-11-27
C003309,V02229,Markets,3934.02,2025-03-15
C002361,V01486,Users,442.07,2025-05-09
C003024,V01325,Roi,3142.76,2023-10-31
C003710,V01889,,1259.5,2023-09-14
C001425,V00166,Systems,251.53,01/04/2025
C002548,V00467,Functionalities,2242.71,2023-12-22
C003467,V04511,E-services,4740.54,2024-11-18
C001208,V02057,Architectures,4882.82,2024-09-17
C004001,V04448,Web-readiness,3897.62,2023-10-31
C001810,V00785,E-tailers,2395.74,2023-11-05
C003542,V00813,Platforms,4772.43,2025-07-30
C001218,V03017,Systems,-315.04,2023-09-02
C002173,V04305,E-markets,3553.46,2023-09-07
C002961,V03471,Info-mediaries,311.99,2025-10-22
C001604,V02734,Action-items,1194.26,2023-07-21
C001378,V01612,Solutions,4748.44,2023-12-06
C001348,V03118,E-services,1853.95,2024-02-29
C002271,V00640,E-tailers,1296.56,2025-01-08
C001645,V00729,Roi,4662.0,2023-04-25
C003580,V03313,Platforms,2250.83,2023-09-02
C000792,V03346,Metrics,2152.49,2024-04-12
C001458,V00138,Platforms,2962.79,2023-09-23
C004468,V01150,Users,2193.51,2026-01-24
C003995,V00341,E-services,1254.54,2025-06-07
C002356,V03461,Solutions,1552.06,2025-09-15
C003875,V03097,Architectures,4552.65,2024-08-05
C001466,V01738,Convergence,3747.44,2025-04-15
C004356,V03882,Partnerships,4676.6,2024-09-02
C001301,V00123,Users,4141.41,2025-08-05
C001355,V00978,Paradigms,-3469.99,2023-09-20
C000786,V01395,Info-mediaries,2486.79,2024-05-30
C004510,V01575,E-services,2267.46,2023-10-28
C000989,V03306,Networks,3187.02,2023-05-13
C002816,V01029,E-markets,4128.37,2025-08-04
C000883,V02289,Metrics,2487.69,2025-12-18
C004284,V03837,Bandwidth,3566.0,2025-07-25
C002577,V00043,Infrastructures,4577.68,2024-05-12
C004068,V03571,Markets,2087.6,2023-09-26
C000881,V01294,E-tailers,3461.29,2024-01-26
C000488,V00696,Infrastructures,1892.68,2023-11-25
C002912,V00382,Schemas,3661.18,2025-01-11
C002441,V04679,E-commerce,791.5,2023-10-11
C000155,V04803,Relationships,1139.54,2025-01-14
C003830,V02499,,1164.89,2024-12-09
C004477,V04197,Infrastructures,779.61,2025-07-26
C002375,V04523,E-business,691.61,2023-04-22
C000119,V02242,Platforms,2765.55,2026-01-01
C001728,V02313,E-services,3655.73,2025-12-14
C004677,V01431,Solutions,3591.59,2026-02-20
C000811,V01972,Users,2305.97,2023-08-18
C004980,V00839,Paradigms,928.21,2025-07-25
C002076,V02606,E-services,1432.38,2025-03-10
C000269,V04311,Partnerships,4924.91,2024-04-27
C002215,V00192,Communities,2178.4,2024-05-07
C000163,V00017,Action-items,2095.75,2025-12-12
C002353,V02792,Relationships,619.53,2024-07-10
C000844,V01932,Functionalities,97.07,2024-08-31
C000589,V00941,Services,4354.42,2023-11-23
C001649,V04847,Relationships,1348.66,2023-08-24
C004037,V04999,Experiences,451.84,2024-11-09
C001475,V01557,Convergence,522.59,2025-09-10
C002276,V03685,Action-items,3717.09,2023-04-18
C002764,V01060,Models,2336.57,2025-03-17
C000648,V02978,Users,1688.07,2025-08-10
C001815,V02950,E-tailers,-2402.64,2023-10-01
C004569,V00845,Niches,2318.61,2024-02-21
C003039,V04738,E-services,1596.07,2024-07-31
C001390,V02271,E-commerce,4983.76,2024-03-22
C004544,V00170,Niches,2500.0,2024-07-23
C002454,V03883,E-tailers,3307.35,01/31/2025
C003774,V02150,Architectures,3088.03,2023-06-21
C001262,V00710,E-services,4452.4,2025-09-06
C002376,V03886,Niches,682.52,2024-12-30
C000173,V02395,Convergence,3391.62,2024-12-16
C000627,V03688,Metrics,4194.14,2026-02-02
C004665,V00730,Markets,4481.01,2023-11-30
C002774,V04511,Infrastructures,3382.61,2024-04-26
C002370,V03290,Partnerships,1201.7,2025-08-14
C002628,V04382,Niches,4272.49,2025-07-22
C001961,V01156,E-markets,2232.11,2023-12-05
C000987,V01005,Solutions,2797.51,2024-07-09
C000994,V03730,Bandwidth,465.96,06/09/2023
C003618,V03334,,2027.02,2024-11-12
C003192,V03391,Solutions,2665.75,2023-06-07
C002129,V00813,Niches,4306.63,2026-02-08
C002519,V01591,E-markets,1683.96,2023-06-01
C000299,V01354,Systems,3499.19,2025-10-16
C001315,V03481,Architectures,4987.32,2023-10-19
C002609,V00079,Solutions,3095.82,2026-01-04
C000741,V04377,Systems,3953.34,2025-12-16
C004289,V00321,Services,2695.21,2024-09-02
C003577,V00128,,3930.31,2023-05-09
C003606,V01984,Platforms,2805.4,2024-01-03
C002859,V01539,Infrastructures,4762.3,2024-04-09
C003317,V00310,E-services,1398.51,2024-03-02
C000511,V03965,Services,2020.8,2025-01-09
C000217,V03279,E-services,4454.36,2023-12-20
C000514,V01984,Communities,4415.15,2024-04-15
C002876,V04416,Solutions,2422.82,2026-02-24
C002290,V03740,E-markets,751.47,2023-11-17
C001819,V00644,Metrics,3907.9,2023-12-20
C002383,V02008,Users,896.71,2025-03-05
C004005,V01077,Schemas,3494.52,2024-07-04
C001501,V00485,Action-items,4438.35,2023-11-27
C004716,V04969,,1365.99,2024-07-29
C004816,V00820,Partnerships,4218.64,2024-11-30
C001990,V02119,Paradigms,3650.56,2026-02-16
C004800,V01915,E-tailers,365.52,2025-10-04
C003954,V01733,Experiences,1662.15,2024-05-27
C003882,V00336,Users,571.23,2023-05-01
C004017,V04878,Convergence,2407.32,2024-09-29
C001967,V03392,Systems,2558.61,2024-04-25
C000596,V00206,Systems,1917.13,2025-12-09
C003395,V01294,Web-readiness,2891.95,2026-03-19
C002186,V03599,Architectures,3056.15,2025-02-03
C000373,V02265,Metrics,4549.41,2023-10-20
C001197,V03071,Systems,3126.53,2025-09-30
C002210,V02901,Metrics,3594.83,2025-02-09
C004759,V02905,E-tailers,2502.35,2025-08-23
C004261,V02320,Functionalities,3650.96,2023-06-16
C000765,V02835,Action-items,1151.14,2023-11-17
C001397,V04090,Solutions,2819.51,2023-10-31
C004198,V01087,Communities,4089.43,2026-01-13
C001487,V03074,Models,1838.12,2024-03-15
C004328,V01701,Infrastructures,1135.14,2023-07-03
C004126,V01332,E-markets,3697.54,2024-12-29
C002905,V04192,Channels,2877.64,2025-01-31
C003372,V00090,Models,1911.46,2023-08-24
C003399,V02660,Niches,2616.29,12/27/2025
C004592,V00445,Markets,2161.27,2024-03-02
C001684,V01578,Users,4701.48,2023-11-05
C000976,V01296,Functionalities,2345.13,2023-06-18
C002786,V02805,Models,2907.36,2024-12-07
C004067,V03536,Niches,546.0,2024-04-03
C004252,V01565,Metrics,3486.9,2024-02-03
C003400,V01162,Models,4259.7,12/02/2025
C002438,V00223,Niches,1705.69,2026-04-01
C004901,V01094,Info-mediaries,3197.82,2024-03-10
C003533,V00711,Users,699.19,2024-11-27
C000228,V01680,E-tailers,4205.57,2024-05-13
C003689,V01256,E-markets,1960.29,2024-04-19
C004640,V00256,Paradigms,1675.62,2023-10-23
C002466,V03445,Platforms,4871.62,2025-11-04
C003848,V02067,Experiences,3440.32,2024-12-18
C003224,V03611,Users,4860.9,2025-01-17
C000054,V02665,Methodologies,4246.49,2024-08-30
C003262,V03271,Partnerships,4032.04,2025-02-26
C000477,V01692,Paradigms,521.61,2025-08-19
C001624,V04345,Systems,4103.66,2023-09-10
C003770,V00407,Users,40.2,2023-09-25
C000260,V02403,Users,1299.28,2024-07-12
C002765,V04437,Users,4664.85,2026-04-16
C004587,V01211,E-business,2720.57,2025-09-18
C004767,V04464,E-tailers,-1716.78,03/26/2024
C003990,V01606,E-services,818.2,2025-04-20
C004814,V01911,E-services,1362.79,2025-09-18
C001237,V01510,Paradigms,2154.99,2025-02-08
C002868,V01333,Info-mediaries,4603.62,2025-02-20
C002435,V00342,Users,390.56,2024-05-04
C004385,V01973,Roi,2855.67,2025-09-17
C001792,V02159,Methodologies,4145.82,2025-05-01
C004077,V00710,Users,3196.73,2025-07-20
C004673,V01485,E-services,4269.23,2025-11-13
C002593,V00022,Architectures,1116.23,2025-09-02
C002037,V03450,E-services,3657.74,2025-10-21
C000822,V02804,Solutions,1306.44,2024-08-23
C000505,V01117,Solutions,2565.62,2024-04-20
C004021,V03414,Info-mediaries,856.38,2023-11-25
C002350,V00562,E-markets,4838.39,2023-06-06
C000878,V00251,Users,-1964.72,2025-05-20
C004435,V02844,Systems,1475.79,2026-02-08
C003352,V04255,Architectures,-961.35,2026-03-12
C002357,V01743,Web-readiness,4103.2,01/23/2025
C001974,V04851,Communities,2737.44,06/04/2024
C003041,V03838,Methodologies,2220.17,2025-08-24
C004132,V00093,E-markets,141.18,2025-04-14
C000490,V04580,Info-mediaries,2925.37,2024-03-10
C001278,V03053,E-business,1630.97,2023-11-16
C001702,V02999,Communities,316.82,2025-09-22
C003069,V01590,Channels,4411.11,2026-01-13
C002546,V00046,E-services,3458.03,2026-03-01
C003306,V04636,Systems,776.35,07/04/2023
C004265,V03436,,400.36,2023-10-28
C002329,V02452,Services,2906.2,2024-08-28
C003895,V00848,Metrics,972.11,2023-10-17
C003816,V04092,Convergence,-4538.12,2025-11-17
C003182,V01494,E-services,4278.21,08/21/2023
C001240,V02049,Users,3734.47,06/28/2023
C002033,V01516,Paradigms,-4065.14,2026-01-18
C003517,V04204,Platforms,1513.39,2024-12-17
C002083,V00559,E-commerce,4854.1,2023-11-20
C001307,V03682,E-tailers,1072.3,2024-08-22
C001936,V01863,Solutions,4973.95,2024-10-20
C001330,V02882,Web-readiness,1215.2,2025-10-14
C002003,V02822,Architectures,3481.69,2025-09-08
C002241,V04618,Schemas,1324.67,2026-01-05
C004862,V01805,Metrics,2941.15,2023-05-13
C004297,V01583,Users,2160.72,2023-12-11
C003043,V01360,Roi,2840.46,2025-09-22
C000246,V01419,,4620.05,2024-09-27
C001032,V02189,Markets,1239.62,2024-04-17
C001377,V03565,Infrastructures,125.81,2025-01-19
C003064,V04837,E-tailers,219.77,2024-01-30
C001263,V02183,E-services,-2571.79,2023-07-20
C001294,V01808,Solutions,3284.0,2023-11-18
C003879,V02722,Action-items,2338.73,09/15/2025
C004224,V01796,Methodologies,3618.65,2025-11-10
C002906,V01472,E-tailers,3042.9,2025-08-19
C003762,V02301,Functionalities,1081.84,2024-03-23
C001371,V01670,E-markets,2265.57,2025-02-03
C002918,V03233,E-commerce,711.39,2023-04-23
C001381,V00862,Markets,3857.25,2024-11-07
C004874,V03672,Infrastructures,1672.32,2024-02-18
C002543,V01735,Platforms,4693.16,2023-07-10
C002750,V02884,Solutions,4150.71,2024-05-28
C000123,V04921,Schemas,586.15,2025-06-27
C003298,V04108,Bandwidth,500.22,2023-06-30
C001828,V02031,Schemas,3170.17,2024-05-09
C002409,V00145,Networks,2530.38,2025-03-02
C001488,V00588,Info-mediaries,4888.38,2025-01-16
C002008,V00529,Niches,2505.67,2025-09-25
C002130,V00303,Architectures,579.02,2025-06-15
C004565,V02444,Solutions,1989.63,2024-08-18
C003877,V01861,Roi,2936.45,2024-02-04
C003914,V02510,E-services,4454.93,2025-06-25
C003477,V02474,E-services,4491.38,2023-07-19
C001866,V02031,Communities,3796.64,2023-10-19
C004945,V04924,Roi,2230.75,2025-05-26
C000169,V04468,Niches,1435.42,2023-07-21
C004588,V04275,E-tailers,3643.14,2026-04-03
C001995,V01548,Experiences,2502.37,2023-05-18
C003135,V04252,,3571.4,09/03/2025
C002436,V03291,Metrics,-2583.89,2026-04-04
C003658,V01192,Web-readiness,3428.93,2024-11-06
C004844,V01347,E-markets,353.31,2025-11-19
C002042,V04294,Solutions,1573.71,2024-12-01
C003893,V01192,Models,532.54,2023-11-13
C003646,V02569,Users,1829.65,2025-11-17
C001038,V04383,Users,1985.67,2024-02-16
C000261,V04517,E-services,1429.72,2025-06-22
C000084,V03398,Methodologies,62.01,2023-08-28
C002762,V00468,E-tailers,3960.98,2025-12-05
C003971,V04778,Methodologies,976.26,2024-12-14
C001107,V04543,Platforms,15.86,2024-10-01
C004338,V03139,Roi,3871.22,2023-07-13
C000220,V00264,,259.09,2025-01-29
C001561,V00023,Schemas,4448.34,2025-10-04
C002984,V01777,E-services,3056.97,2025-01-06
C004277,V02573,E-business,1478.42,2024-01-27
C004624,V03322,Schemas,2173.42,2024-10-10
C002587,V03806,E-services,2161.61,2025-04-24
C004870,V04638,Niches,3234.92,2023-05-03
C003087,V03716,Niches,155.99,2025-10-16
C004311,V02527,Bandwidth,340.39,2025-09-13
C003058,V01829,E-services,51.07,2026-02-23
C002212,V01657,E-services,2189.72,2025-05-24
C002302,V00850,E-tailers,2279.32,2025-12-11
C004641,V02493,Methodologies,4362.79,2024-12-22
C004949,V01122,Metrics,156.48,2023-09-29
C003402,V02263,E-tailers,1410.01,2023-06-06
C004153,V02091,E-services,3706.86,2023-06-13
C002661,V02364,E-services,3984.52,2025-04-12
C000234,V02079,Metrics,2387.69,2025-12-24
C004670,V02644,Paradigms,3324.92,2025-06-03
C003979,V01583,E-services,1374.14,2024-12-31
C003086,V01925,E-services,2331.97,2025-06-21
C002582,V00767,E-tailers,448.77,2023-07-20
C001497,V03522,Partnerships,4327.41,2024-08-01
C001786,V01134,E-markets,2572.31,2023-07-10
C001035,V02326,Markets,2709.61,2025-03-13
C001408,V04870,Platforms,-48.86,2024-11-23
C000992,V03269,Info-mediaries,3412.57,2023-06-15
C001093,V02986,Bandwidth,892.65,2024-11-29
C001851,V04246,Schemas,2505.5,2025-02-06
C004242,V04857,E-services,1180.14,2024-10-12
C001258,V03399,Platforms,4764.71,04/03/2026
C001164,V03397,Solutions,4274.03,2024-11-12
C003846,V02463,E-commerce,3612.13,2024-11-10
C003090,V01447,Methodologies,4376.22,2023-07-09
C002843,V04657,Users,1888.1,2025-09-14
C000561,V00365,Roi,4574.49,2023-09-04
C002207,V03013,E-markets,4376.73,2025-02-03
C003109,V03317,Models,4476.17,2023-11-23
C004375,V00281,Architectures,3400.95,2024-11-05
C001630,V03393,E-markets,2736.15,10/15/2025
C003367,V04890,Users,623.98,2026-04-07
C000153,V04003,Infrastructures,730.55,2024-03-05
C001964,V00668,Methodologies,739.72,2025-10-12
C001231,V00174,Users,2216.92,2024-03-16
C000005,V00259,E-commerce,4058.43,2025-08-09
C001179,V02250,Bandwidth,2658.4,2025-09-01
C002829,V04651,,3831.76,2025-07-06
C003234,V04053,Niches,3371.4,2025-12-12
C004875,V00113,Info-mediaries,1741.81,2024-05-16
C002756,V04710,Methodologies,4848.47,2025-07-27
C003754,V02879,Architectures,2247.88,2023-11-02
C003127,V00199,Info-mediaries,1494.43,2024-01-09
C002790,V02760,Partnerships,2528.12,2025-02-07
C004878,V01861,Metrics,1513.52,2025-03-03
C003452,V00495,Paradigms,3208.29,08/08/2025
C002029,V01160,E-markets,1326.05,2025-07-18
C001063,V03925,Services,4685.72,2025-06-11
C003811,V01696,Convergence,1347.11,03/18/2026
C001370,V04733,Schemas,3601.88,2024-03-27
C000009,V03078,Metrics,370.11,2025-08-22
C001500,V03104,Networks,3314.66,2025-08-20
C001548,V04554,Roi,4880.33,2023-07-13
C001468,V04190,Users,4850.29,2023-07-25
C001671,V00198,Metrics,4853.01,2025-04-11
C004674,V04439,Users,3505.85,2025-04-28
C000699,V01628,Niches,2545.71,2025-02-20
C001896,V02693,Services,3352.18,2023-10-03
C001755,V01051,Web-readiness,3872.31,2025-10-30
C001972,V01369,Roi,2879.21,2023-06-06
C001573,V04338,Communities,2659.23,2023-07-11
C001882,V03984,Metrics,2978.06,2025-02-04
C001088,V04418,E-services,3304.57,2024-06-09
C002647,V00861,Channels,395.33,2024-09-02
C002514,V01519,E-commerce,4997.91,2024-08-25
C002458,V04664,E-tailers,1010.04,2026-01-18
C003233,V01126,E-services,1509.7,2023-09-01
C004491,V03857,Metrics,551.55,2026-03-29
C004450,V00388,Metrics,1358.64,2025-03-23
C004267,V03373,Users,3949.28,2024-12-23
C001220,V04882,Partnerships,50.72,2024-07-17
C003442,V00787,E-services,4681.67,2023-06-05
C002360,V03477,Infrastructures,2712.4,2025-04-17
C004193,V02884,Markets,3791.8,2025-06-30
C002782,V00128,Schemas,1541.2,2025-06-22
C003737,V02115,Paradigms,1047.7,2026-01-29
C002601,V01198,Users,1662.82,2025-03-07
C000654,V00723,Users,4810.0,2023-09-10
C003845,V03256,Convergence,2615.0,2025-08-30
C003205,V01551,E-services,3220.4,2023-08-30
C004583,V04307,E-services,2705.67,2025-09-12
C003340,V01627,E-commerce,3525.23,2025-04-05
C001933,V04177,E-business,1788.97,2025-07-21
C004187,V03669,Platforms,1059.77,2024-02-19
C003899,V01314,Solutions,4070.29,2024-05-19
C004727,V03798,Infrastructures,2411.61,2023-07-11
C002189,V03841,Users,3229.28,2023-12-07
C004990,V04503,Users,1529.9,2025-03-19
C000934,V01001,Architectures,4159.04,2024-11-05
