vendor_id,vendor_name,region,risk_rating,ingestion_timestamp
V00364,"Kelley, Nguyen and Vang",AMER,High,2026-08-12 21:45:32.070184
V00365,"Phillips, Wagner and Jordan",EMEA,High,2026-08-12 21:45:32.070184
V00366,"Wilson, Pena and Rich",EMEA,High,2026-08-12 21:45:32.070184
V00367,"Le, Lewis and Hayes",EMEA,Medium,2026-08-12 21:45:32.070184
V00368,Gutierrez Group,LATAM,Low,2026-08-12 21:45:32.070184
V00369,Perry-Davis,LATAM,Low,2026-08-12 21:45:32.070184
V00370,Edwards-Scott,LATAM,Medium,2026-08-12 21:45:32.070184
V00371,Mcdaniel Group,LATAM,Low,2026-08-12 21:45:32.070184
V00372,Davis Inc,EMEA,Medium,2026-08-12 21:45:32.070184
V00373,Reynolds Ltd,APAC,High,2026-08-12 21:45:32.070184
V00374,"Watson, Anderson and Brown",AMER,Medium,2026-08-12 21:45:32.070184
V00375,"Hoffman, Santiago and Jenkins",LATAM,High,2026-08-12 21:45:32.070184
V00376,"Pugh, Henderson and Moon",EMEA,Medium,2026-08-12 21:45:32.070184
V00377,Schmitt PLC,LATAM,Low,2026-08-12 21:45:32.070184
V00378,Bell-Lane,LATAM,Low,2026-08-12 21:45:32.070184
V00379,Moore Group,AMER,High,2026-08-12 21:45:32.070184
V00380,Boone LLC,EMEA,Low,2026-08-12 21:45:32.070184
V00381,"Richardson, Farmer and Andrews",EMEA,High,2026-08-12 21:45:32.070184
V00382,Bruce-Villegas,AMER,Low,2026-08-12 21:45:32.070184
V00383,"Austin, Day and Johnson",LATAM,Low,2026-08-12 21:45:32.070184
V00384,"Gallegos, Adams and White",AMER,Low,2026-08-12 21:45:32.070184
V00385,"Farmer, Dorsey and Bell",LATAM,Low,2026-08-12 21:45:32.070184
V00386,Kane PLC,AMER,High,2026-08-12 21:45:32.070184
V00387,"Morales, Thomas and Schultz",EMEA,Medium,2026-08-12 21:45:32.070184
V00388,Davis PLC,EMEA,High,2026-08-12 21:45:32.070184
V00389,Bennett Group,AMER,High,2026-08-12 21:45:32.070184
V00390,Moore-Collins,AMER,Medium,2026-08-12 21:45:32.070184
V00391,frank-bradley,LATAM,Medium,2026-08-12 21:45:32.070184
V00392,Ware and Sons,AMER,Medium,2026-08-12 21:45:32.070184
V00393,Webster Inc,AMER,High,2026-08-12 21:45:32.070184
V00394,"Miller, Ramos and Coleman",AMER,Medium,2026-08-12 21:45:32.070184
V00395,"Ramos, Nelson and Fischer",EMEA,High,2026-08-12 21:45:32.070184
V00396,Reed Inc,EMEA,Low,2026-08-12 21:45:32.070184
V00397,Gregory-Watkins,LATAM,Low,2026-08-12 21:45:32.070184
V00398,"Estrada, Williams and Foster",EMEA,Low,2026-08-12 21:45:32.070184
V00399,"Brown, Harris and Dougherty",LATAM,High,2026-08-12 21:45:32.070184
V00400,Duran LLC,EMEA,Medium,2026-08-12 21:45:32.070184
V00401,Wilson-Jimenez,APAC,Medium,2026-08-12 21:45:32.070184
V00402,Thompson-James,LATAM,High,2026-08-12 21:45:32.070184
V00403,"Hall, Hansen and Barnett",APAC,Low,2026-08-12 21:45:32.070184
V00404,Jones-Hensley,APAC,Low,2026-08-12 21:45:32.070184
V00405,Graham Group,EMEA,High,2026-08-12 21:45:32.070184
V00406,Atkins PLC,APAC,High,2026-08-12 21:45:32.070184
V00407,Berry-Mckinney,LATAM,Low,2026-08-12 21:45:32.070184
V00408,Roberts-Sullivan,AMER,High,2026-08-12 21:45:32.070184
V00409,Jackson-Meza,LATAM,Medium,2026-08-12 21:45:32.070184
V00410,Collier-Gillespie,AMER,Low,2026-08-12 21:45:32.070184
V00411,Kim Inc,EMEA,Low,2026-08-12 21:45:32.070184
V00412,Graham Group,LATAM,Low,2026-08-12 21:45:32.070184
V00413,"Miller, Harrell and Reese",APAC,Medium,2026-08-12 21:45:32.070184
V00414,Cook and Sons,EMEA,High,2026-08-12 21:45:32.070184
V00415,Dixon Inc,LATAM,Low,2026-08-12 21:45:32.070184
V00416,"Hicks, Bullock and Bailey",LATAM,Medium,2026-08-12 21:45:32.070184
V00417,"Mullen, Brewer and Hernandez",AMER,Low,2026-08-12 21:45:32.070184
V00418,Thomas and Sons,LATAM,High,2026-08-12 21:45:32.070184
V00419,Morrison Ltd,LATAM,Low,2026-08-12 21:45:32.070184
V00420,Thompson Ltd,LATAM,Low,2026-08-12 21:45:32.070184
V00421,Marshall-Elliott,LATAM,Low,2026-08-12 21:45:32.070184
V00422,"Cole, Glass and Cunningham",AMER,High,2026-08-12 21:45:32.070184
V00423,"Downs, Morris and Maddox",APAC,High,2026-08-12 21:45:32.070184
V00424,Hernandez-Jones,APAC,Low,2026-08-12 21:45:32.070184
V00425,Welch-Hogan,EMEA,Medium,2026-08-12 21:45:32.070184
V00426,"Brown, Romero and Collins",EMEA,Low,2026-08-12 21:45:32.070184
V00427,Johnson-Wood,APAC,High,2026-08-12 21:45:32.070184
V00428,Jones-Lin,EMEA,High,2026-08-12 21:45:32.070184
V00429,Gilbert PLC,LATAM,High,2026-08-12 21:45:32.070184
V00430,Ford-Spencer,LATAM,High,2026-08-12 21:45:32.070184
V00431,"Huang, Cole and Pacheco",AMER,Medium,2026-08-12 21:45:32.070184
V00432,"Lopez, Jacobs and Mason",EMEA,High,2026-08-12 21:45:32.070184
V00433,Hayes LLC,EMEA,Medium,2026-08-12 21:45:32.070184
V00434,"Miller, Lucas and Williams",AMER,High,2026-08-12 21:45:32.070184
V00435,"Kim, Gonzales and Mills",APAC,High,2026-08-12 21:45:32.070184
V00436,Cox LLC,APAC,Low,2026-08-12 21:45:32.070184
V00437,Ortiz-Morgan,APAC,Low,2026-08-12 21:45:32.070184
V00438,"Williams, Mccoy and Cook",AMER,High,2026-08-12 21:45:32.070184
V00439,Davis-Gregory,EMEA,Low,2026-08-12 21:45:32.070184
V00440,King-York,APAC,,2026-08-12 21:45:32.070184
V00441,"Marks, Cook and Aguilar",AMER,Low,2026-08-12 21:45:32.070184
V00442,Rangel LLC,APAC,High,2026-08-12 21:45:32.070184
V00443,"Hale, Myers and Larson",AMER,Medium,2026-08-12 21:45:32.070184
V00444,Collins Group,APAC,Medium,2026-08-12 21:45:32.070184
V00445,"Conner, Li and Santiago",LATAM,Medium,2026-08-12 21:45:32.070184
V00446,"Osborn, Gaines and Davis",EMEA,Medium,2026-08-12 21:45:32.070184
V00447,"Henderson, Cox and Cox",APAC,High,2026-08-12 21:45:32.070184
V00448,Bean LLC,APAC,High,2026-08-12 21:45:32.070184
V00449,Lee-Cooke,LATAM,Low,2026-08-12 21:45:32.070184
V00450,Jones Inc,AMER,Medium,2026-08-12 21:45:32.070184
V00451,"Wise, Conley and Stephenson",LATAM,Low,2026-08-12 21:45:32.070184
V00452,Stanley PLC,LATAM,High,2026-08-12 21:45:32.070184
V00453,Harper and Sons,EMEA,Medium,2026-08-12 21:45:32.070184
V00454,White Ltd,EMEA,Low,2026-08-12 21:45:32.070184
V00455,"Lamb, Martin and Kim",LATAM,Medium,2026-08-12 21:45:32.070184
V00456,Diaz-Ball,LATAM,High,2026-08-12 21:45:32.070184
V00457,Bishop-Goodwin,APAC,Low,2026-08-12 21:45:32.070184
V00458,Young-Allen,LATAM,Medium,2026-08-12 21:45:32.070184
V00459,Mckee-Lee,LATAM,Low,2026-08-12 21:45:32.070184
V00460,"Valentine, Joyce and Murray",LATAM,,2026-08-12 21:45:32.070184
V00461,Strickland-Shaw,EMEA,Medium,2026-08-12 21:45:32.070184
V00462,Burch-Montoya,LATAM,High,2026-08-12 21:45:32.070184
V00463,"Taylor, Wright and Davidson",AMER,Low,2026-08-12 21:45:32.070184
V00464,Spencer-Garcia,APAC,High,2026-08-12 21:45:32.070184
V00465,"Rosales, Mitchell and Hines",EMEA,High,2026-08-12 21:45:32.070184
V00466,Cole-Palmer,AMER,Low,2026-08-12 21:45:32.070184
V00467,Davis-Lozano,LATAM,High,2026-08-12 21:45:32.070184
V00468,Wilkerson-Arias,EMEA,Medium,2026-08-12 21:45:32.070184
V00469,Brown-Shaw,LATAM,High,2026-08-12 21:45:32.070184
V00470,Hughes Inc,APAC,High,2026-08-12 21:45:32.070184
V00471,Walker-Flores,APAC,Medium,2026-08-12 21:45:32.070184
V00472,Combs Ltd,AMER,Medium,2026-08-12 21:45:32.070184
V00473,Moody-Taylor,AMER,High,2026-08-12 21:45:32.070184
V00474,Lowery-Kennedy,EMEA,High,2026-08-12 21:45:32.070184
V00475,Blake Group,LATAM,Low,2026-08-12 21:45:32.070184
V00476,Gilbert-Bullock,AMER,,2026-08-12 21:45:32.070184
V00477,Scott and Sons,EMEA,Medium,2026-08-12 21:45:32.070184
V00478,"Bentley, Lynch and Henderson",LATAM,High,2026-08-12 21:45:32.070184
V00479,Young-Martinez,EMEA,High,2026-08-12 21:45:32.070184
V00480,Barnes PLC,LATAM,Medium,2026-08-12 21:45:32.070184
V00481,Brown-Copeland,APAC,High,2026-08-12 21:45:32.070184
V00482,Carlson-Smith,APAC,High,2026-08-12 21:45:32.070184
V00483,"Andrews, Higgins and Carter",APAC,High,2026-08-12 21:45:32.070184
V00484,Mendez and Sons,APAC,Medium,2026-08-12 21:45:32.070184
V00485,"Butler, Beck and Miller",LATAM,Medium,2026-08-12 21:45:32.070184
V00486,Jones-Fox,APAC,Medium,2026-08-12 21:45:32.070184
V00487,"Hartman, Romero and Smith",LATAM,Medium,2026-08-12 21:45:32.070184
V00488,Williams-Hughes,EMEA,,2026-08-12 21:45:32.070184
V00489,King-Smith,AMER,Medium,2026-08-12 21:45:32.070184
V00490,Cooper Ltd,LATAM,Low,2026-08-12 21:45:32.070184
V00491,"Fuller, Ingram and Moss",APAC,Low,2026-08-12 21:45:32.070184
V00492,Anderson-Bell,EMEA,Low,2026-08-12 21:45:32.070184
V00493,Li-Thompson,EMEA,High,2026-08-12 21:45:32.070184
V00494,"Marshall, Dominguez and Welch",APAC,High,2026-08-12 21:45:32.070184
V00495,Brown Group,EMEA,Low,2026-08-12 21:45:32.070184
V00496,Carter Inc,EMEA,Medium,2026-08-12 21:45:32.070184
V00497,Blackwell LLC,LATAM,Medium,2026-08-12 21:45:32.070184
V00498,Robertson-Hays,APAC,Medium,2026-08-12 21:45:32.070184
V00499,"Kennedy, Johnson and Lucas",AMER,High,2026-08-12 21:45:32.070184
V00500,Kelly-Norman,AMER,Low,2026-08-12 21:45:32.070184
V00501,"Rivera, Martinez and Richardson",AMER,Medium,2026-08-12 21:45:32.070184
V00502,Paul-Kline,APAC,,2026-08-12 21:45:32.070184
V00503,Morgan-Lopez,AMER,Medium,2026-08-12 21:45:32.070184
V00504,"Jimenez, Glass and Stone",LATAM,Low,2026-08-12 21:45:32.070184
V00505,Acosta Inc,EMEA,Low,2026-08-12 21:45:32.070184
V00506,Morrison-Short,APAC,High,2026-08-12 21:45:32.070184
V00507,"Carter, Garcia and Murphy",APAC,High,2026-08-12 21:45:32.070184
V00508,Parker-Morrison,LATAM,Medium,2026-08-12 21:45:32.070184
V00509,Jackson-Wallace,AMER,Low,2026-08-12 21:45:32.070184
V00510,Williams-Berg,EMEA,Low,2026-08-12 21:45:32.070184
V00511,Mendez-Graham,APAC,Medium,2026-08-12 21:45:32.070184
V00512,"Whitney, Gould and Jones",AMER,Medium,2026-08-12 21:45:32.070184
V00513,"Sullivan, Palmer and Brady",AMER,High,2026-08-12 21:45:32.070184
V00514,Cisneros and Sons,LATAM,High,2026-08-12 21:45:32.070184
V00515,"Gregory, Kim and Martinez",APAC,High,2026-08-12 21:45:32.070184
V00516,Osborne LLC,APAC,Medium,2026-08-12 21:45:32.070184
V00517,Reyes-Bradley,EMEA,Medium,2026-08-12 21:45:32.070184
V00518,"Hernandez, Cole and Watson",APAC,Medium,2026-08-12 21:45:32.070184
V00519,Hines-Berry,EMEA,Low,2026-08-12 21:45:32.070184
V00520,"Richardson, Edwards and Ramirez",AMER,High,2026-08-12 21:45:32.070184
V00521,Johnson and Sons,AMER,High,2026-08-12 21:45:32.070184
V00522,Holmes-Mcintyre,EMEA,High,2026-08-12 21:45:32.070184
V00523,Green LLC,LATAM,Low,2026-08-12 21:45:32.070184
V00524,"Griffin, Davies and Mitchell",LATAM,Low,2026-08-12 21:45:32.070184
V00525,Gonzalez-Taylor,AMER,Medium,2026-08-12 21:45:32.070184
V00526,Hayes Ltd,AMER,High,2026-08-12 21:45:32.070184
V00527,osborn-cochran,AMER,Medium,2026-08-12 21:45:32.070184
V00528,Contreras-Mckinney,EMEA,High,2026-08-12 21:45:32.070184
V00529,"Daniels, Vance and York",AMER,High,2026-08-12 21:45:32.070184
V00530,"Mckinney, Graves and Thompson",AMER,,2026-08-12 21:45:32.070184
V00531,Hicks-Martinez,EMEA,High,2026-08-12 21:45:32.070184
V00532,Conner and Sons,LATAM,Medium,2026-08-12 21:45:32.070184
V00533,Johnson-Spencer,LATAM,Medium,2026-08-12 21:45:32.070184
V00534,Mcdonald-Bird,EMEA,High,2026-08-12 21:45:32.070184
V00535,Salazar Inc,LATAM,High,2026-08-12 21:45:32.070184
V00536,Parker Ltd,AMER,Low,2026-08-12 21:45:32.070184
V00537,"Mendoza, Jenkins and Ortiz",LATAM,High,2026-08-12 21:45:32.070184
V00538,"Jones, Compton and Day",LATAM,Medium,2026-08-12 21:45:32.070184
V00539,Owens-Holmes,AMER,Low,2026-08-12 21:45:32.070184
V00540,Humphrey PLC,AMER,Low,2026-08-12 21:45:32.070184
V00541,"Matthews, Saunders and Anderson",AMER,Medium,2026-08-12 21:45:32.070184
V00542,"Bartlett, Brown and Martinez",AMER,Low,2026-08-12 21:45:32.070184
V00543,Torres and Sons,EMEA,High,2026-08-12 21:45:32.070184
V00544,Donovan-Perez,AMER,Low,2026-08-12 21:45:32.070184
V00545,"Jacobson, Singleton and King",APAC,High,2026-08-12 21:45:32.070184
V00546,"Huber, Hill and Weber",APAC,Low,2026-08-12 21:45:32.070184
V00547,"Ferguson, Shaw and Jackson",EMEA,Medium,2026-08-12 21:45:32.070184
V00548,"Moore, Hopkins and Le",EMEA,High,2026-08-12 21:45:32.070184
V00549,"Morgan, Bradshaw and Williams",AMER,Medium,2026-08-12 21:45:32.070184
V00550,Miller Ltd,APAC,High,2026-08-12 21:45:32.070184
V00551,"Baker, Clark and Armstrong",LATAM,Low,2026-08-12 21:45:32.070184
V00552,"Fowler, Jimenez and Burton",EMEA,Medium,2026-08-12 21:45:32.070184
V00553,May-Turner,LATAM,Low,2026-08-12 21:45:32.070184
V00554,Ballard Ltd,EMEA,Medium,2026-08-12 21:45:32.070184
V00555,Evans-Jones,AMER,Medium,2026-08-12 21:45:32.070184
V00556,Moore Group,EMEA,Low,2026-08-12 21:45:32.070184
V00557,Marshall-Peterson,AMER,Low,2026-08-12 21:45:32.070184
V00558,Edwards Ltd,EMEA,Medium,2026-08-12 21:45:32.070184
V00559,Gross-Valencia,APAC,Low,2026-08-12 21:45:32.070184
V00560,Anderson-Wood,AMER,High,2026-08-12 21:45:32.070184
V00561,"Rodriguez, Allen and Martinez",EMEA,High,2026-08-12 21:45:32.070184
V00562,Wright-Davis,EMEA,High,2026-08-12 21:45:32.070184
V00563,Dougherty-Lin,LATAM,High,2026-08-12 21:45:32.070184
V00564,Wright-Grimes,APAC,High,2026-08-12 21:45:32.070184
V00565,Li PLC,LATAM,Medium,2026-08-12 21:45:32.070184
V00566,"Edwards, Hines and Jimenez",LATAM,Low,2026-08-12 21:45:32.070184
V00567,"Owens, Koch and Jimenez",EMEA,Low,2026-08-12 21:45:32.070184
V00568,Landry PLC,LATAM,Medium,2026-08-12 21:45:32.070184
V00569,Levy-Lewis,LATAM,High,2026-08-12 21:45:32.070184
V00570,Williams-Campbell,APAC,Medium,2026-08-12 21:45:32.070184
V00571,"Khan, Pena and Ruiz",LATAM,Medium,2026-08-12 21:45:32.070184
V00572,"Smith, Rodriguez and Anderson",EMEA,Low,2026-08-12 21:45:32.070184
V00573,Luna-Gallagher,AMER,,2026-08-12 21:45:32.070184
V00574,Williams-Williams,AMER,Low,2026-08-12 21:45:32.070184
V00575,"lee, tran and jones",EMEA,Low,2026-08-12 21:45:32.070184
V00576,"Cole, Pierce and Bryan",LATAM,Medium,2026-08-12 21:45:32.070184
V00577,"becker, wilson and hester",LATAM,High,2026-08-12 21:45:32.070184
V00578,Brooks-Hatfield,LATAM,,2026-08-12 21:45:32.070184
V00579,"Mcmillan, Fischer and Gonzalez",APAC,Low,2026-08-12 21:45:32.070184
V00580,"Morales, Williams and Williams",LATAM,Low,2026-08-12 21:45:32.070184
V00581,"Cook, Wells and Bryant",EMEA,Low,2026-08-12 21:45:32.070184
V00582,"Barry, Taylor and Velazquez",APAC,Medium,2026-08-12 21:45:32.070184
V00583,Martin-Ewing,LATAM,Medium,2026-08-12 21:45:32.070184
V00584,"Kirby, Wheeler and Romero",EMEA,Medium,2026-08-12 21:45:32.070184
V00585,"Patel, Erickson and Evans",AMER,Low,2026-08-12 21:45:32.070184
V00586,Richardson Ltd,LATAM,Low,2026-08-12 21:45:32.070184
V00587,Whitney PLC,AMER,Medium,2026-08-12 21:45:32.070184
V00588,Robles-Swanson,APAC,High,2026-08-12 21:45:32.070184
V00589,"Soto, Carlson and Baker",AMER,Low,2026-08-12 21:45:32.070184
V00590,"Patton, Parsons and Lane",LATAM,,2026-08-12 21:45:32.070184
V00591,"Williams, Castillo and Warren",APAC,High,2026-08-12 21:45:32.070184
V00592,"Harvey, Randall and Hernandez",APAC,Low,2026-08-12 21:45:32.070184
V00593,"Allen, Armstrong and Graves",LATAM,Low,2026-08-12 21:45:32.070184
V00594,Smith LLC,LATAM,High,2026-08-12 21:45:32.070184
V00595,Hernandez-Vaughn,EMEA,High,2026-08-12 21:45:32.070184
V00596,Shaw-Carr,APAC,Low,2026-08-12 21:45:32.070184
V00597,Salas-Fitzgerald,AMER,Medium,2026-08-12 21:45:32.070184
V00598,Thornton PLC,LATAM,,2026-08-12 21:45:32.070184
V00599,Hoffman Ltd,LATAM,Medium,2026-08-12 21:45:32.070184
V00600,Fox-Edwards,LATAM,Medium,2026-08-12 21:45:32.070184
V00601,Stevens PLC,LATAM,Low,2026-08-12 21:45:32.070184
V00602,Payne-Lowe,EMEA,High,2026-08-12 21:45:32.070184
V00603,"Becker, Lara and Baker",LATAM,High,2026-08-12 21:45:32.070184
V00604,Lee-Wright,LATAM,Medium,2026-08-12 21:45:32.070184
V00605,"Evans, David and Hendrix",APAC,Medium,2026-08-12 21:45:32.070184
V00606,Bush-Vaughn,EMEA,Low,2026-08-12 21:45:32.070184
V00607,Stewart-Bailey,LATAM,,2026-08-12 21:45:32.070184
V00608,"Hill, Martinez and Rhodes",AMER,High,2026-08-12 21:45:32.070184
V00609,Huang-Foster,LATAM,Low,2026-08-12 21:45:32.070184
V00610,Blevins-Ballard,AMER,High,2026-08-12 21:45:32.070184
V00611,Williams-Moses,EMEA,High,2026-08-12 21:45:32.070184
V00612,Reed Group,EMEA,Low,2026-08-12 21:45:32.070184
V00613,"Scott, Mendoza and Harris",EMEA,Low,2026-08-12 21:45:32.070184
V00614,"Nelson, Hoffman and Nelson",APAC,Medium,2026-08-12 21:45:32.070184
V00615,Gilbert PLC,EMEA,High,2026-08-12 21:45:32.070184
V00616,Sanchez Ltd,EMEA,Medium,2026-08-12 21:45:32.070184
V00617,"Perez, Hall and Garcia",LATAM,Medium,2026-08-12 21:45:32.070184
V00618,Love-Garcia,APAC,Medium,2026-08-12 21:45:32.070184
V00619,Smith PLC,EMEA,Medium,2026-08-12 21:45:32.070184
V00620,Russell Group,EMEA,Medium,2026-08-12 21:45:32.070184
V00621,Santos-Avila,APAC,Medium,2026-08-12 21:45:32.070184
V00622,Morris-Brewer,EMEA,Medium,2026-08-12 21:45:32.070184
V00623,Pearson and Sons,LATAM,Medium,2026-08-12 21:45:32.070184
V00624,"Rodgers, Jefferson and Johnson",EMEA,High,2026-08-12 21:45:32.070184
V00625,Butler and Sons,LATAM,High,2026-08-12 21:45:32.070184
V00626,Osborn Group,AMER,Medium,2026-08-12 21:45:32.070184
V00627,Lopez-Curry,APAC,Low,2026-08-12 21:45:32.070184
V00628,Mcdowell-Smith,LATAM,Medium,2026-08-12 21:45:32.070184
V00629,"Morrison, Hebert and Rogers",LATAM,High,2026-08-12 21:45:32.070184
V00630,Hays-Daniels,LATAM,,2026-08-12 21:45:32.070184
V00631,Small-Anderson,AMER,Low,2026-08-12 21:45:32.070184
V00632,"Mcdonald, Lee and Rodriguez",APAC,Low,2026-08-12 21:45:32.070184
V00633,Simon Ltd,LATAM,Medium,2026-08-12 21:45:32.070184
V00634,Higgins-Smith,AMER,Low,2026-08-12 21:45:32.070184
V00635,Gibbs-Bradley,EMEA,Medium,2026-08-12 21:45:32.070184
V00636,Thompson Ltd,EMEA,Medium,2026-08-12 21:45:32.070184
V00637,Wilcox-Robertson,APAC,Medium,2026-08-12 21:45:32.070184
V00638,Morales Inc,EMEA,Medium,2026-08-12 21:45:32.070184
V00639,Holden Group,EMEA,High,2026-08-12 21:45:32.070184
V00640,Boyle-Smith,LATAM,High,2026-08-12 21:45:32.070184
V00641,Young-Molina,APAC,Low,2026-08-12 21:45:32.070184
V00642,Turner-Sharp,APAC,High,2026-08-12 21:45:32.070184
V00643,Green LLC,EMEA,High,2026-08-12 21:45:32.070184
V00644,"Young, Contreras and Marshall",LATAM,Medium,2026-08-12 21:45:32.070184
V00645,Sullivan PLC,EMEA,Low,2026-08-12 21:45:32.070184
V00646,"Carrillo, Vaughn and Fowler",AMER,High,2026-08-12 21:45:32.070184
V00647,Richardson-Walker,LATAM,,2026-08-12 21:45:32.070184
V00648,Mendoza Group,APAC,High,2026-08-12 21:45:32.070184
V00649,"Zhang, Brooks and Miles",AMER,High,2026-08-12 21:45:32.070184
V00650,Todd-Pham,LATAM,Low,2026-08-12 21:45:32.070184
V00651,Gill Ltd,APAC,High,2026-08-12 21:45:32.070184
V00652,"Marks, Miller and Griffin",AMER,Medium,2026-08-12 21:45:32.070184
V00653,"Cox, Stark and Rodriguez",EMEA,High,2026-08-12 21:45:32.070184
V00654,"Leach, Harris and Herrera",AMER,High,2026-08-12 21:45:32.070184
V00655,Murphy PLC,APAC,Low,2026-08-12 21:45:32.070184
V00656,Wilson-Harris,LATAM,Medium,2026-08-12 21:45:32.070184
V00657,"Burns, Nolan and Griffin",LATAM,Low,2026-08-12 21:45:32.070184
V00658,Chavez PLC,EMEA,High,2026-08-12 21:45:32.070184
V00659,Bryant-Brown,EMEA,Medium,2026-08-12 21:45:32.070184
V00660,Chambers-Parker,APAC,Low,2026-08-12 21:45:32.070184
V00661,Foster Inc,LATAM,High,2026-08-12 21:45:32.070184
V00662,"Robinson, Jones and Henderson",LATAM,Medium,2026-08-12 21:45:32.070184
V00663,"Brown, Mcknight and Michael",EMEA,Low,2026-08-12 21:45:32.070184
V00664,Andersen Group,EMEA,,2026-08-12 21:45:32.070184
V00665,Mitchell and Sons,APAC,Low,2026-08-12 21:45:32.070184
V00666,Cannon Ltd,LATAM,High,2026-08-12 21:45:32.070184
V00667,"Stuart, Brooks and Vance",APAC,High,2026-08-12 21:45:32.070184
V00668,Kane-Knox,AMER,High,2026-08-12 21:45:32.070184
V00669,Miller-Brandt,LATAM,Low,2026-08-12 21:45:32.070184
V00670,"Anderson, Dalton and Wilson",EMEA,Medium,2026-08-12 21:45:32.070184
V00671,"Long, Anderson and Irwin",APAC,Medium,2026-08-12 21:45:32.070184
V00672,Avila LLC,AMER,Low,2026-08-12 21:45:32.070184
V00673,Nunez-Stephens,APAC,High,2026-08-12 21:45:32.070184
V00674,"Gray, Hall and Murray",EMEA,Low,2026-08-12 21:45:32.070184
V00675,Hill Ltd,APAC,High,2026-08-12 21:45:32.070184
V00676,Johnson Ltd,APAC,High,2026-08-12 21:45:32.070184
V00677,Mendez-Mayer,AMER,Low,2026-08-12 21:45:32.070184
V00678,Allen Inc,AMER,Medium,2026-08-12 21:45:32.070184
V00679,Wheeler Group,EMEA,Low,2026-08-12 21:45:32.070184
V00680,"Powers, Brennan and Sanchez",EMEA,High,2026-08-12 21:45:32.070184
V00681,Morales and Sons,APAC,High,2026-08-12 21:45:32.070184
V00682,"Robinson, Shields and Brown",AMER,Medium,2026-08-12 21:45:32.070184
V00683,"Holder, Young and Hendricks",APAC,Medium,2026-08-12 21:45:32.070184
V00684,"Flores, Harper and Chambers",AMER,High,2026-08-12 21:45:32.070184
V00685,Young-Walter,APAC,Low,2026-08-12 21:45:32.070184
V00686,"Boyd, Gutierrez and Hill",LATAM,Low,2026-08-12 21:45:32.070184
V00687,"Fry, Hobbs and Buck",APAC,Medium,2026-08-12 21:45:32.070184
V00688,"Shelton, Peters and Williams",LATAM,Medium,2026-08-12 21:45:32.070184
V00689,David-Powers,AMER,Low,2026-08-12 21:45:32.070184
V00690,"Flores, Butler and Hernandez",AMER,Low,2026-08-12 21:45:32.070184
V00691,White-Medina,LATAM,Low,2026-08-12 21:45:32.070184
V00692,Atkinson LLC,EMEA,High,2026-08-12 21:45:32.070184
V00693,"Thomas, Ford and Brown",APAC,Low,2026-08-12 21:45:32.070184
V00694,Faulkner-Grant,APAC,High,2026-08-12 21:45:32.070184
V00695,Price LLC,LATAM,High,2026-08-12 21:45:32.070184
V00696,Rivera Inc,EMEA,Medium,2026-08-12 21:45:32.070184
V00697,Boone-Davis,AMER,Low,2026-08-12 21:45:32.070184
V00698,"calderon, williams and bennett",EMEA,High,2026-08-12 21:45:32.070184
V00699,"Morrison, Russo and Lopez",APAC,Low,2026-08-12 21:45:32.070184
V00700,"Ramsey, Hansen and Mendoza",EMEA,Medium,2026-08-12 21:45:32.070184
V00701,Turner-Stout,AMER,Low,2026-08-12 21:45:32.070184
V00702,Giles Ltd,EMEA,Medium,2026-08-12 21:45:32.070184
V00703,Burgess Group,EMEA,High,2026-08-12 21:45:32.070184
V00704,Dominguez Ltd,AMER,High,2026-08-12 21:45:32.070184
V00705,Sanders and Sons,EMEA,High,2026-08-12 21:45:32.070184
V00706,"Morris, Campbell and Owens",LATAM,Low,2026-08-12 21:45:32.070184
V00707,"Howard, Green and Hunt",AMER,High,2026-08-12 21:45:32.070184
V00708,Owens-Lang,LATAM,Medium,2026-08-12 21:45:32.070184
V00709,"Harrison, Franco and Rocha",AMER,Low,2026-08-12 21:45:32.070184
V00710,Edwards-Williams,APAC,,2026-08-12 21:45:32.070184
V00711,Figueroa Inc,APAC,Low,2026-08-12 21:45:32.070184
V00712,Tran-Silva,LATAM,Medium,2026-08-12 21:45:32.070184
V00713,"Butler, Hernandez and Rivera",EMEA,Medium,2026-08-12 21:45:32.070184
