invoice_id,po_id,invoiced_price_per_unit,invoice_timestamp,ingestion_timestamp
INV00001317,PO0003223,3976.23,2025-03-29 11:32:01.000000,2026-08-12 21:45:25.315550
INV00001641,PO0000531,1968.4,2026-02-07 04:22:35.000000,2026-08-12 21:45:25.315550
INV00001743,PO0000776,4487.0,2025-05-15 11:41:51.096923,2026-08-12 21:45:25.315550
INV00001861,PO0002760,2774.54,2025-06-27 08:06:40.000000,2026-08-12 21:45:25.315550
INV00002041,PO0004125,2756.02,2025-07-05 13:36:26.000000,2026-08-12 21:45:25.315550
INV00002196,PO0004661,776.85,2025-05-19 05:48:27.000000,2026-08-12 21:45:25.315550
INV00002212,PO0000423,4325.37,2025-06-19 20:34:59.000000,2026-08-12 21:45:25.315550
INV00002384,PO0000525,5378.64,2025-09-02 05:25:50.000000,2026-08-12 21:45:25.315550
INV00002426,PO0002293,2780.57,2024-10-12 23:52:01.000000,2026-08-12 21:45:25.315550
INV00002921,PO0001753,762.81,2025-09-28 18:38:27.000000,2026-08-12 21:45:25.315550
INV00003887,PO0004178,600.18,2024-07-17 13:33:29.000000,2026-08-12 21:45:25.315550
INV00004045,PO0003272,1291.11,2025-12-07 03:17:21.000000,2026-08-12 21:45:25.315550
INV00004346,PO0000467,5131.19,2025-11-29 07:31:02.000000,2026-08-12 21:45:25.315550
INV00004417,PO0003242,4382.63,2024-04-25 10:42:58.000000,2026-08-12 21:45:25.315550
INV00004549,PO0004949,509.69,2025-06-28 14:29:56.000000,2026-08-12 21:45:25.315550
INV00004676,PO0000898,1748.91,2026-01-07 05:24:54.000000,2026-08-12 21:45:25.315550
INV00000126,PO0000650,3992.25,2025-03-16 13:01:00.000000,2026-08-12 21:45:25.315550
INV00000214,PO0002678,2528.8,2024-11-03 04:52:05.000000,2026-08-12 21:45:25.315550
INV00000495,PO0003682,1140.46,2025-03-09 21:48:55.000000,2026-08-12 21:45:25.315550
INV00000500,PO0004055,2925.94,2024-08-29 23:38:35.000000,2026-08-12 21:45:25.315550
INV00000634,PO0003851,3667.73,2026-02-20 08:25:37.000000,2026-08-12 21:45:25.315550
INV00000750,PO0004894,4400.96,2024-11-27 13:27:43.000000,2026-08-12 21:45:25.315550
INV00001022,PO0001094,372.71,2025-02-07 12:47:39.000000,2026-08-12 21:45:25.315550
INV00001067,PO0004751,4922.4,2025-12-13 06:53:24.000000,2026-08-12 21:45:25.315550
INV00001462,PO0000623,4835.32,2026-04-20 05:03:19.000000,2026-08-12 21:45:25.315550
INV00001864,PO0000498,4833.12,2024-10-31 13:53:25.000000,2026-08-12 21:45:25.315550
INV00001998,PO0004109,3733.87,2025-11-30 11:03:30.000000,2026-08-12 21:45:25.315550
INV00002137,PO0002982,1012.74,2025-05-17 11:20:16.000000,2026-08-12 21:45:25.315550
INV00002202,PO0004964,314.1,2024-09-18 15:16:02.000000,2026-08-12 21:45:25.315550
INV00002218,PO0003713,794.15,2024-07-16 14:05:55.000000,2026-08-12 21:45:25.315550
INV00002281,PO0004391,4478.94,2026-01-15 15:34:26.000000,2026-08-12 21:45:25.315550
INV00002339,PO0001168,52.88,2025-03-31 05:30:16.000000,2026-08-12 21:45:25.315550
INV00003236,PO0000258,744.61,2024-12-10 18:01:17.000000,2026-08-12 21:45:25.315550
INV00003284,PO0000308,1130.8,2025-07-10 01:50:22.000000,2026-08-12 21:45:25.315550
INV00003537,PO0002718,1098.97,2026-04-28 19:43:22.000000,2026-08-12 21:45:25.315550
INV00003593,PO0003323,5039.54,2025-03-03 05:58:03.000000,2026-08-12 21:45:25.315550
INV00003991,PO0003854,3194.95,2025-05-16 16:53:32.000000,2026-08-12 21:45:25.315550
INV00004077,PO0000569,1564.36,2024-10-22 03:02:01.000000,2026-08-12 21:45:25.315550
INV00004256,PO0001549,1305.23,2025-11-18 01:21:37.000000,2026-08-12 21:45:25.315550
INV00004688,PO0000887,4917.96,2025-04-02 10:12:50.000000,2026-08-12 21:45:25.315550
INV00004741,PO0004654,3159.41,2024-09-14 04:13:23.000000,2026-08-12 21:45:25.315550
INV00004858,PO0001709,3087.55,2024-08-08 20:28:59.000000,2026-08-12 21:45:25.315550
INV00004970,PO0000677,3358.69,2025-01-12 18:09:01.000000,2026-08-12 21:45:25.315550
INV00000298,PO0001373,2687.02,2025-09-13 04:32:20.000000,2026-08-12 21:45:25.315550
INV00000774,PO0002645,4922.3,2025-12-05 14:15:13.000000,2026-08-12 21:45:25.315550
INV00000846,PO0003244,934.14,2024-05-20 06:29:48.000000,2026-08-12 21:45:25.315550
INV00000857,PO0000337,638.48,2025-05-24 12:14:18.000000,2026-08-12 21:45:25.315550
INV00001123,PO0000392,2016.66,2025-05-24 11:41:51.094522,2026-08-12 21:45:25.315550
INV00001151,PO0000190,2974.3,2026-05-11 09:01:56.000000,2026-08-12 21:45:25.315550
INV00001255,PO0001512,233.34,2024-08-15 09:48:27.000000,2026-08-12 21:45:25.315550
INV00001453,PO0002908,2299.09,2025-03-02 02:02:24.000000,2026-08-12 21:45:25.315550
INV00001473,PO0004213,4105.11,2024-12-26 07:04:19.000000,2026-08-12 21:45:25.315550
INV00001765,PO0002012,1219.79,2025-11-23 08:49:32.000000,2026-08-12 21:45:25.315550
INV00002029,PO0004386,2749.67,2025-04-25 11:41:51.097427,2026-08-12 21:45:25.315550
INV00003285,PO0002561,3700.4,2025-07-23 11:52:26.000000,2026-08-12 21:45:25.315550
INV00003428,PO0000994,4669.36,2025-05-26 03:29:18.000000,2026-08-12 21:45:25.315550
INV00003453,PO0001972,3021.7,2025-07-09 10:37:55.000000,2026-08-12 21:45:25.315550
INV00003807,PO0002345,2045.97,2024-05-03 14:47:16.000000,2026-08-12 21:45:25.315550
INV00003829,PO0004401,1689.4,2025-03-28 21:14:35.000000,2026-08-12 21:45:25.315550
INV00003878,PO0004907,3395.83,2026-04-15 08:03:25.000000,2026-08-12 21:45:25.315550
INV00004204,PO0004969,1702.6,2025-09-24 20:57:13.000000,2026-08-12 21:45:25.315550
INV00004338,PO0003157,4125.2,2024-05-15 10:25:11.000000,2026-08-12 21:45:25.315550
INV00004450,PO0002349,149.63,2025-12-23 14:56:01.000000,2026-08-12 21:45:25.315550
INV00004802,PO0000921,3680.79,2026-04-06 04:03:15.000000,2026-08-12 21:45:25.315550
INV00000299,PO0001877,2825.97,2026-02-16 04:31:49.000000,2026-08-12 21:45:25.315550
INV00000436,PO0002077,1437.85,2026-03-09 20:44:23.000000,2026-08-12 21:45:25.315550
INV00000599,PO0004119,4528.94,2025-08-31 10:08:22.000000,2026-08-12 21:45:25.315550
INV00000632,PO0003469,580.38,2024-11-22 18:48:18.000000,2026-08-12 21:45:25.315550
INV00000706,PO0003180,$5307.12,2025-09-21 13:52:01.000000,2026-08-12 21:45:25.315550
INV00000905,PO0001032,4291.57,2026-03-13 10:16:38.000000,2026-08-12 21:45:25.315550
INV00001234,PO0002202,2917.97,2025-04-22 11:41:51.094522,2026-08-12 21:45:25.315550
INV00001458,PO0000796,434.22,2024-12-19 03:53:41.000000,2026-08-12 21:45:25.315550
INV00001531,PO0004177,394.5,2025-12-25 10:03:42.000000,2026-08-12 21:45:25.315550
INV00001673,PO0002723,5235.44,2026-02-18 19:47:22.000000,2026-08-12 21:45:25.315550
INV00001950,PO0001539,3772.0,2024-07-12 21:20:13.000000,2026-08-12 21:45:25.315550
INV00002020,PO0003609,3046.38,2024-07-14 07:19:21.000000,2026-08-12 21:45:25.315550
INV00002157,PO0003070,1619.5,2024-09-19 10:02:37.000000,2026-08-12 21:45:25.315550
INV00002199,PO0000298,524.29,2025-01-10 10:26:50.000000,2026-08-12 21:45:25.315550
INV00002285,PO0002537,4499.45,2025-05-11 04:17:42.000000,2026-08-12 21:45:25.315550
INV00002288,PO0000643,1494.16,2025-11-05 17:28:17.000000,2026-08-12 21:45:25.315550
INV00002697,PO0002042,4539.77,2025-09-03 22:52:14.000000,2026-08-12 21:45:25.315550
INV00002922,PO0002423,2314.35,2025-04-02 13:00:03.000000,2026-08-12 21:45:25.315550
INV00002931,PO0003341,2796.43,2025-05-20 09:36:12.000000,2026-08-12 21:45:25.315550
INV00002973,PO0002381,654.75,2025-10-04 22:32:38.000000,2026-08-12 21:45:25.315550
INV00002986,PO0003858,3058.33,2025-07-25 04:13:14.000000,2026-08-12 21:45:25.315550
INV00003025,PO0004238,1342.04,2026-03-23 17:33:42.000000,2026-08-12 21:45:25.315550
INV00003239,PO0002696,660.74,2024-12-26 21:20:12.000000,2026-08-12 21:45:25.315550
INV00003323,PO0003222,4946.08,2025-07-02 05:50:36.000000,2026-08-12 21:45:25.315550
INV00003443,PO0003559,4614.15,2026-03-29 23:11:26.000000,2026-08-12 21:45:25.315550
INV00003598,PO0001292,3287.32,2025-07-18 09:25:01.000000,2026-08-12 21:45:25.315550
INV00003835,PO0002156,1423.46,2025-01-24 06:51:11.000000,2026-08-12 21:45:25.315550
INV00003942,PO0001638,5389.18,2024-09-09 02:33:52.000000,2026-08-12 21:45:25.315550
INV00004196,PO0004370,727.91,2025-11-29 16:02:52.000000,2026-08-12 21:45:25.315550
INV00004527,PO0002427,215.47,2025-12-09 14:06:27.000000,2026-08-12 21:45:25.315550
INV00004820,PO0001419,2854.98,2025-03-25 21:01:15.000000,2026-08-12 21:45:25.315550
INV00000111,PO0002686,3126.36,2025-02-19 15:28:27.000000,2026-08-12 21:45:25.315550
INV00000189,PO0004386,547.09,2025-06-02 11:41:51.091922,2026-08-12 21:45:25.315550
INV00000568,PO0002818,2071.77,2025-10-31 16:20:09.000000,2026-08-12 21:45:25.315550
INV00000993,PO0002485,4867.18,2025-03-16 03:08:58.000000,2026-08-12 21:45:25.315550
INV00001017,PO0003614,5223.81,2025-04-02 18:29:59.000000,2026-08-12 21:45:25.315550
INV00001231,PO0003911,4838.38,2026-03-10 07:15:54.000000,2026-08-12 21:45:25.315550
INV00001323,PO0004643,3270.34,2026-02-22 22:03:12.000000,2026-08-12 21:45:25.315550
INV00001644,PO0004676,4846.47,2025-04-09 16:52:59.000000,2026-08-12 21:45:25.315550
INV00001707,PO0004188,116.41,2024-09-04 11:58:25.000000,2026-08-12 21:45:25.315550
INV00001793,PO0001035,3010.31,2024-06-07 18:44:26.000000,2026-08-12 21:45:25.315550
INV00001924,PO0000858,3176.99,2024-06-29 16:16:04.000000,2026-08-12 21:45:25.315550
INV00002063,PO0000035,202.86,2025-02-17 19:39:35.000000,2026-08-12 21:45:25.315550
INV00002154,PO0000141,4712.83,2025-04-28 21:51:24.000000,2026-08-12 21:45:25.315550
INV00002399,PO0003774,5026.61,2026-02-08 11:50:55.000000,2026-08-12 21:45:25.315550
INV00002447,PO0002397,1690.08,2025-01-12 04:20:25.000000,2026-08-12 21:45:25.315550
INV00002452,PO0001285,3316.36,2024-05-21 12:38:55.000000,2026-08-12 21:45:25.315550
INV00002478,PO0004009,2321.06,2024-09-16 09:38:32.000000,2026-08-12 21:45:25.315550
INV00002496,PO0001650,3394.9,2025-06-18 02:09:49.000000,2026-08-12 21:45:25.315550
INV00002727,PO0004011,3766.27,2025-11-07 17:08:10.000000,2026-08-12 21:45:25.315550
INV00002835,PO0004324,1551.13,2025-04-30 15:39:38.000000,2026-08-12 21:45:25.315550
INV00002909,PO0002622,2991.66,2025-03-01 12:26:55.000000,2026-08-12 21:45:25.315550
INV00002962,PO0000946,2012.04,2026-01-24 18:07:37.000000,2026-08-12 21:45:25.315550
INV00002971,PO0002493,1349.64,2025-06-28 14:55:14.000000,2026-08-12 21:45:25.315550
INV00003395,PO0002332,692.47,2025-02-24 18:09:55.000000,2026-08-12 21:45:25.315550
INV00003803,PO0002878,4542.18,2025-10-19 22:26:21.000000,2026-08-12 21:45:25.315550
INV00004279,PO0002534,1270.75,2025-01-12 06:10:25.000000,2026-08-12 21:45:25.315550
INV00004816,PO0000821,5052.95,2026-04-11 14:07:47.000000,2026-08-12 21:45:25.315550
INV00004819,PO0001824,211.87,2025-06-03 00:08:08.000000,2026-08-12 21:45:25.315550
INV00004871,PO0002411,5067.04,2024-06-03 08:35:21.000000,2026-08-12 21:45:25.315550
INV00000469,PO0004264,$3558.27,2024-10-15 13:55:49.000000,2026-08-12 21:45:25.315550
INV00000904,PO0000139,3745.42,2025-11-05 15:10:27.000000,2026-08-12 21:45:25.315550
INV00000938,PO0001777,$626.5,2025-11-18 01:58:11.000000,2026-08-12 21:45:25.315550
INV00001007,PO0002442,5386.39,2025-10-07 14:02:58.000000,2026-08-12 21:45:25.315550
INV00001533,PO0002257,3857.04,2025-04-24 13:51:48.000000,2026-08-12 21:45:25.315550
INV00002018,PO0004168,971.74,2025-03-02 07:40:28.000000,2026-08-12 21:45:25.315550
INV00002107,PO0004582,3806.75,2026-01-28 04:24:04.000000,2026-08-12 21:45:25.315550
INV00002282,PO0004137,3202.75,2025-05-11 11:41:51.097427,2026-08-12 21:45:25.315550
INV00002860,PO0001883,421.41,2024-08-03 00:33:10.000000,2026-08-12 21:45:25.315550
INV00002944,PO0000984,1071.31,2025-10-03 09:12:21.000000,2026-08-12 21:45:25.315550
INV00003160,PO0002540,1498.2,2025-04-25 11:41:51.098952,2026-08-12 21:45:25.315550
INV00003611,PO0003374,3518.99,2025-05-22 11:41:51.101047,2026-08-12 21:45:25.315550
INV00003626,PO0001393,1834.23,2024-07-27 15:49:22.000000,2026-08-12 21:45:25.315550
INV00004091,PO0002183,4818.08,2024-08-23 23:00:58.000000,2026-08-12 21:45:25.315550
INV00004143,PO0004294,4498.88,2024-06-26 22:58:31.000000,2026-08-12 21:45:25.315550
INV00004634,PO0003563,4271.2,2024-08-01 18:02:22.000000,2026-08-12 21:45:25.315550
INV00000182,PO0000148,1426.91,2025-04-10 18:37:10.000000,2026-08-12 21:45:25.315550
INV00000312,PO0000610,171.01,2026-02-16 15:40:19.000000,2026-08-12 21:45:25.315550
INV00000464,PO0000409,2245.71,2025-09-06 10:17:08.000000,2026-08-12 21:45:25.315550
INV00000476,PO0001475,178.41,2025-07-18 04:26:31.000000,2026-08-12 21:45:25.315550
INV00000493,PO0004224,275.91,2025-04-03 07:02:35.000000,2026-08-12 21:45:25.315550
INV00000528,PO0004147,2390.28,2025-03-13 01:32:40.000000,2026-08-12 21:45:25.315550
INV00000563,PO0002147,4592.53,2025-02-26 22:06:43.000000,2026-08-12 21:45:25.315550
INV00000813,PO0003356,4658.51,2025-10-11 04:50:12.000000,2026-08-12 21:45:25.315550
INV00000964,PO0004384,5499.36,2026-05-04 11:52:09.000000,2026-08-12 21:45:25.315550
INV00002673,PO0001134,573.19,2025-11-16 18:16:55.000000,2026-08-12 21:45:25.315550
INV00003895,PO0000223,3262.05,2025-04-13 09:08:13.000000,2026-08-12 21:45:25.315550
INV00003972,PO0003140,1910.91,2025-12-30 10:29:34.000000,2026-08-12 21:45:25.315550
INV00004012,PO0002343,1432.74,2025-05-17 11:41:51.101047,2026-08-12 21:45:25.315550
INV00004067,PO0003887,29.47,2025-12-03 02:35:11.000000,2026-08-12 21:45:25.315550
INV00004526,PO0001650,$4190.72,2025-07-07 02:09:49.000000,2026-08-12 21:45:25.315550
INV00004875,PO0002096,3914.61,2025-04-22 06:02:36.000000,2026-08-12 21:45:25.315550
INV00004964,PO0001418,478.01,2025-07-12 06:57:05.000000,2026-08-12 21:45:25.315550
INV00004999,PO0000601,3383.09,2024-05-02 21:07:56.000000,2026-08-12 21:45:25.315550
INV00000888,PO0000927,4679.76,2026-03-29 18:20:55.000000,2026-08-12 21:45:25.315550
INV00001283,PO0004176,5063.12,2024-05-22 16:55:08.000000,2026-08-12 21:45:25.315550
INV00001659,PO0004846,5422.27,2025-08-17 04:35:25.000000,2026-08-12 21:45:25.315550
INV00001746,PO0001441,1809.64,2025-08-27 14:49:37.000000,2026-08-12 21:45:25.315550
INV00002043,PO0000425,1359.37,2024-07-09 06:58:40.000000,2026-08-12 21:45:25.315550
INV00002274,PO0001633,325.18,2025-02-21 04:07:44.000000,2026-08-12 21:45:25.315550
INV00002348,PO0000223,4240.82,2025-04-04 09:08:13.000000,2026-08-12 21:45:25.315550
INV00002539,PO0000805,$591.58,2025-04-28 11:41:51.097427,2026-08-12 21:45:25.315550
INV00002758,PO0004770,3218.88,2025-06-19 08:04:09.000000,2026-08-12 21:45:25.315550
INV00002855,PO0003852,2352.15,2025-04-02 10:34:17.000000,2026-08-12 21:45:25.315550
INV00002911,PO0004656,3276.52,2024-10-13 11:11:17.000000,2026-08-12 21:45:25.315550
INV00003164,PO0002178,1460.03,2025-11-07 12:46:17.000000,2026-08-12 21:45:25.315550
INV00003657,PO0003739,1586.45,2026-02-18 01:49:17.000000,2026-08-12 21:45:25.315550
INV00003730,PO0002577,5112.22,2025-07-31 10:29:23.000000,2026-08-12 21:45:25.315550
INV00003794,PO0000113,3362.12,2025-08-08 14:13:22.000000,2026-08-12 21:45:25.315550
INV00003893,PO0004139,1714.23,2024-08-26 20:18:23.000000,2026-08-12 21:45:25.315550
INV00004326,PO0003295,2634.78,2024-07-09 11:38:57.000000,2026-08-12 21:45:25.315550
INV00004589,PO0000331,5215.04,2025-09-20 18:35:48.000000,2026-08-12 21:45:25.315550
INV00004682,PO0000815,4948.58,2025-07-06 02:01:29.000000,2026-08-12 21:45:25.315550
INV00004980,PO0001693,3424.38,2026-02-26 07:36:21.000000,2026-08-12 21:45:25.315550
INV00004986,PO0003117,5248.7,2024-11-25 15:07:45.000000,2026-08-12 21:45:25.315550
INV00000276,PO0000920,3375.56,2025-03-05 05:29:38.000000,2026-08-12 21:45:25.315550
INV00000372,PO0000637,4530.92,2025-01-03 04:14:14.000000,2026-08-12 21:45:25.315550
INV00000529,PO0003291,2478.0,2025-12-19 06:14:37.000000,2026-08-12 21:45:25.315550
INV00000579,PO0000679,157.77,2024-11-14 14:48:43.000000,2026-08-12 21:45:25.315550
INV00001064,PO0001289,4463.11,2024-06-26 11:08:31.000000,2026-08-12 21:45:25.315550
INV00001190,PO0002501,1989.6,2025-05-20 11:41:51.094522,2026-08-12 21:45:25.315550
INV00001430,PO0000528,4099.77,2025-09-06 04:50:42.000000,2026-08-12 21:45:25.315550
INV00001459,PO0001349,131.05,2025-05-20 19:37:38.000000,2026-08-12 21:45:25.315550
INV00002060,PO0000809,4324.96,2025-02-28 12:23:34.000000,2026-08-12 21:45:25.315550
INV00002252,PO0002428,2694.51,2026-01-31 14:18:51.000000,2026-08-12 21:45:25.315550
INV00002365,PO0004660,623.03,2026-03-30 03:24:15.000000,2026-08-12 21:45:25.315550
INV00002475,PO0000452,4851.3,2024-07-02 20:28:47.000000,2026-08-12 21:45:25.315550
INV00003565,PO0000250,2668.99,2024-07-19 02:13:37.000000,2026-08-12 21:45:25.315550
INV00003705,PO0002673,2720.45,2025-05-20 18:19:25.000000,2026-08-12 21:45:25.315550
INV00003896,PO0002591,2760.95,2024-11-03 03:48:46.000000,2026-08-12 21:45:25.315550
INV00003964,PO0000237,568.44,2025-10-07 03:57:59.000000,2026-08-12 21:45:25.315550
INV00004020,PO0003239,2557.63,2025-07-26 04:00:00.000000,2026-08-12 21:45:25.315550
INV00004079,PO0000908,724.93,2025-05-17 11:41:51.101047,2026-08-12 21:45:25.315550
INV00004351,PO0000639,2829.72,2025-10-18 05:17:07.000000,2026-08-12 21:45:25.315550
INV00004590,PO0000347,1752.76,2025-12-15 17:19:31.000000,2026-08-12 21:45:25.315550
INV00004764,PO0000467,4254.64,2025-11-30 07:31:02.000000,2026-08-12 21:45:25.315550
INV00004822,PO0003321,4412.64,2025-11-21 08:12:43.000000,2026-08-12 21:45:25.315550
INV00000173,PO0004461,5432.14,2025-12-07 04:33:07.000000,2026-08-12 21:45:25.315550
INV00000310,PO0003417,4382.84,2024-08-12 17:07:03.000000,2026-08-12 21:45:25.315550
INV00000383,PO0001529,5236.57,2025-04-29 11:41:51.091922,2026-08-12 21:45:25.315550
INV00000517,PO0000680,4334.65,2025-09-01 20:40:58.000000,2026-08-12 21:45:25.315550
INV00000727,PO0004283,394.34,2025-06-02 11:41:51.093428,2026-08-12 21:45:25.315550
INV00000832,PO0004726,3817.88,2025-11-22 10:01:25.000000,2026-08-12 21:45:25.315550
INV00000900,PO0002125,4157.75,2025-05-09 11:41:51.093428,2026-08-12 21:45:25.315550
INV00001051,PO0000879,2686.59,2024-12-27 10:03:50.000000,2026-08-12 21:45:25.315550
INV00001063,PO0001682,3701.79,2025-10-03 22:05:26.000000,2026-08-12 21:45:25.315550
INV00001607,PO0003095,1353.35,2026-01-07 13:20:18.000000,2026-08-12 21:45:25.315550
INV00001835,PO0000291,1879.45,2026-02-28 13:07:24.000000,2026-08-12 21:45:25.315550
INV00001922,PO0001681,3319.24,2025-01-29 03:28:55.000000,2026-08-12 21:45:25.315550
INV00002178,PO0000941,5311.7,2025-03-22 17:41:57.000000,2026-08-12 21:45:25.315550
INV00002323,PO0000793,4082.62,2024-06-06 08:45:56.000000,2026-08-12 21:45:25.315550
INV00002391,PO0001010,5147.47,2024-07-18 20:59:48.000000,2026-08-12 21:45:25.315550
INV00002488,PO0001062,3557.92,2024-12-17 06:23:24.000000,2026-08-12 21:45:25.315550
INV00002932,PO0002398,3717.19,2025-07-09 00:31:14.000000,2026-08-12 21:45:25.315550
INV00003042,PO0001039,3223.75,2025-03-27 08:04:25.000000,2026-08-12 21:45:25.315550
INV00003158,PO0003600,3227.86,2024-05-29 23:44:14.000000,2026-08-12 21:45:25.315550
INV00003480,PO0004871,4402.64,2025-10-12 16:11:05.000000,2026-08-12 21:45:25.315550
INV00003493,PO0004095,2425.58,2024-08-29 04:06:23.000000,2026-08-12 21:45:25.315550
INV00003652,PO0002273,3355.82,2025-08-17 04:48:13.000000,2026-08-12 21:45:25.315550
INV00003668,PO0000408,3866.69,2025-08-18 08:24:36.000000,2026-08-12 21:45:25.315550
INV00004385,PO0000477,3838.6,2026-01-28 09:34:33.000000,2026-08-12 21:45:25.315550
INV00004772,PO0001880,3306.13,2026-03-20 16:06:57.000000,2026-08-12 21:45:25.315550
INV00000034,PO0000059,1145.84,2026-01-03 08:04:42.000000,2026-08-12 21:45:25.315550
INV00000090,PO0000338,3331.41,2025-01-15 05:20:48.000000,2026-08-12 21:45:25.315550
INV00000100,PO0002606,1160.2,2024-05-15 00:25:20.000000,2026-08-12 21:45:25.315550
INV00000724,PO0000003,3033.45,2024-06-24 14:26:10.000000,2026-08-12 21:45:25.315550
INV00000882,PO0004039,1185.25,2025-05-01 00:30:27.000000,2026-08-12 21:45:25.315550
INV00001559,PO0004206,404.49,2024-10-05 16:23:27.000000,2026-08-12 21:45:25.315550
INV00001784,PO0000147,108.77,2025-02-27 13:39:30.000000,2026-08-12 21:45:25.315550
INV00001862,PO0001314,3433.95,2025-06-05 12:12:57.000000,2026-08-12 21:45:25.315550
INV00002022,PO0000108,1079.39,2026-03-15 22:25:46.000000,2026-08-12 21:45:25.315550
INV00002144,PO0001297,96.17,2024-06-05 04:22:12.000000,2026-08-12 21:45:25.315550
INV00002341,PO0000995,5008.65,2025-05-29 11:41:51.097427,2026-08-12 21:45:25.315550
INV00002411,PO0002740,2638.27,2026-01-28 16:50:16.000000,2026-08-12 21:45:25.315550
INV00002620,PO0000479,1357.63,2024-09-26 18:17:03.000000,2026-08-12 21:45:25.315550
INV00002726,PO0004967,1470.28,2025-06-20 09:54:45.000000,2026-08-12 21:45:25.315550
INV00002873,PO0001789,5400.64,2025-05-01 08:20:05.000000,2026-08-12 21:45:25.315550
INV00003581,PO0001829,4701.06,2025-04-03 05:47:26.000000,2026-08-12 21:45:25.315550
INV00003757,PO0004646,3334.24,2025-11-05 08:50:19.000000,2026-08-12 21:45:25.315550
INV00003857,PO0000282,4604.31,2025-06-06 04:39:08.000000,2026-08-12 21:45:25.315550
INV00004126,PO0001011,5099.42,2026-03-05 17:57:58.000000,2026-08-12 21:45:25.315550
INV00004250,PO0001114,4884.74,2025-04-29 03:55:05.000000,2026-08-12 21:45:25.315550
INV00004290,PO0004802,727.38,2026-02-09 18:03:05.000000,2026-08-12 21:45:25.315550
INV00004309,PO0003705,2592.7,2025-05-12 20:48:17.000000,2026-08-12 21:45:25.315550
INV00000071,PO0002197,4715.17,2026-01-21 16:37:13.000000,2026-08-12 21:45:25.315550
INV00000190,PO0004284,5236.66,2025-11-14 16:42:25.000000,2026-08-12 21:45:25.315550
INV00000451,PO0002183,4243.4,2024-08-03 23:00:58.000000,2026-08-12 21:45:25.315550
INV00000734,PO0004012,3957.11,2024-08-05 06:11:53.000000,2026-08-12 21:45:25.315550
INV00001062,PO0004305,3815.31,2025-05-05 11:41:51.094522,2026-08-12 21:45:25.315550
