po_id,vendor_id,item_name,quantity_requested,po_timestamp,ingestion_timestamp
PO0000333,V03483,Niches,129,2025-04-26 04:15:25,2026-08-12 21:41:41.391515
PO0000334,V01399,Action-items,752,2024-10-24 22:57:22,2026-08-12 21:41:41.391515
PO0000335,V04501,E-markets,989,2026-01-24 04:04:20,2026-08-12 21:41:41.391515
PO0000337,V03739,Users,893,2025-05-27 12:14:18,2026-08-12 21:41:41.391515
PO0000338,V04708,Models,345,2024-12-28 05:20:48,2026-08-12 21:41:41.391515
PO0000339,V04028,Networks,877,2025-12-11 16:43:02,2026-08-12 21:41:41.391515
PO0000340,V02334,Channels,384,2025-11-11 06:10:24,2026-08-12 21:41:41.391515
PO0000341,V00158,E-services,897,2025-02-13 03:44:32,2026-08-12 21:41:41.391515
PO0000342,V04478,Roi,880,2025-08-26 09:44:27,2026-08-12 21:41:41.391515
PO0000343,V04520,Niches,78,2025-02-24 00:54:15,2026-08-12 21:41:41.391515
PO0000344,V04264,Markets,102,2024-11-22 20:43:54,2026-08-12 21:41:41.391515
PO0000345,V03806,E-services,748,2026-02-22 22:11:05,2026-08-12 21:41:41.391515
PO0000347,V02878,Channels,842,2025-11-20 17:19:31,2026-08-12 21:41:41.391515
PO0000348,V01594,Models,647,2024-12-15 09:45:51,2026-08-12 21:41:41.391515
PO0000349,V03922,Networks,795,2025-12-11 00:32:39,2026-08-12 21:41:41.391515
PO0000350,V03955,Paradigms,853,2025-11-17 22:36:59,2026-08-12 21:41:41.391515
PO0000351,V00310,E-services,377,2024-07-19 05:52:27,2026-08-12 21:41:41.391515
PO0000352,V04101,Users,885,2025-07-24 18:34:13,2026-08-12 21:41:41.391515
PO0000353,V01985,Channels,135,2025-03-22 03:35:07,2026-08-12 21:41:41.391515
PO0000354,V03536,Niches,815,2025-11-01 12:37:32,2026-08-12 21:41:41.391515
PO0000355,V04162,Systems,920,2024-07-27 10:31:34,2026-08-12 21:41:41.391515
PO0000356,V02719,E-tailers,588,2024-10-04 02:36:52,2026-08-12 21:41:41.391515
PO0000358,V03743,Models,149,2025-09-11 11:34:54,2026-08-12 21:41:41.391515
PO0000359,V00332,Markets,606,2024-09-05 01:04:30,2026-08-12 21:41:41.391515
PO0000360,V02272,Platforms,740,2024-07-13 20:09:04,2026-08-12 21:41:41.391515
PO0000361,V02756,Systems,644,2025-08-05 05:00:07,2026-08-12 21:41:41.391515
PO0000362,V01729,Users,824,2024-08-05 10:55:05,2026-08-12 21:41:41.391515
PO0000363,V03318,Networks,143,2025-10-25 06:06:55,2026-08-12 21:41:41.391515
PO0000364,V02652,Channels,740,2026-04-10 11:39:13,2026-08-12 21:41:41.391515
PO0000365,V03744,Systems,503,2025-03-22 18:01:10,2026-08-12 21:41:41.391515
PO0000366,V02449,Platforms,627,2026-01-06 02:45:15,2026-08-12 21:41:41.391515
PO0000367,V02593,Users,6,2024-08-08 12:00:54,2026-08-12 21:41:41.391515
PO0000369,V04438,E-services,833,2024-06-15 08:12:44,2026-08-12 21:41:41.391515
PO0000370,V04588,Platforms,12,2024-09-15 03:41:55,2026-08-12 21:41:41.391515
PO0000371,V04468,Niches,371,2024-09-07 03:56:59,2026-08-12 21:41:41.391515
PO0000372,V02414,Bandwidth,708,2024-05-01 07:05:20,2026-08-12 21:41:41.391515
PO0000373,V03967,Roi,690,2024-12-11 09:41:16,2026-08-12 21:41:41.391515
PO0000374,V01452,Roi,646,2025-10-06 02:00:34,2026-08-12 21:41:41.391515
PO0000375,V01273,Metrics,52,2024-06-06 16:33:00,2026-08-12 21:41:41.391515
PO0000376,V02020,Communities,622,2024-05-23 07:50:22,2026-08-12 21:41:41.391515
PO0000377,V01176,E-services,353,2024-11-24 20:19:32,2026-08-12 21:41:41.391515
PO0000378,V04384,Channels,173,2024-08-22 16:29:29,2026-08-12 21:41:41.391515
PO0000379,V04904,Info-mediaries,313,2025-08-06 03:43:48,2026-08-12 21:41:41.391515
PO0000380,V01889,Convergence,342,2024-10-31 11:14:22,2026-08-12 21:41:41.391515
PO0000381,V02498,E-services,996,2025-06-05 03:27:58,2026-08-12 21:41:41.391515
PO0000382,V03780,Roi,917,2024-10-03 12:34:14,2026-08-12 21:41:41.391515
PO0000383,V01871,Metrics,100,2025-12-27 03:40:01,2026-08-12 21:41:41.391515
PO0000384,V04305,E-markets,596,2024-07-14 14:19:24,2026-08-12 21:41:41.391515
PO0000385,V02749,Channels,503,2024-11-22 13:56:15,2026-08-12 21:41:41.391515
PO0000386,V00162,Markets,125,2025-11-08 03:25:15,2026-08-12 21:41:41.391515
PO0000387,V00291,Niches,547,2025-04-30 04:22:18,2026-08-12 21:41:41.391515
PO0000388,V01010,Networks,780,2026-04-16 07:26:37,2026-08-12 21:41:41.391515
PO0000389,V00857,E-business,455,2025-05-19 23:23:50,2026-08-12 21:41:41.391515
PO0000390,V04118,Metrics,538,2026-03-31 06:58:41,2026-08-12 21:41:41.391515
PO0000391,V00268,Paradigms,320,2026-03-02 12:05:29,2026-08-12 21:41:41.391515
PO0000393,V01981,Users,362,2025-12-09 00:21:10,2026-08-12 21:41:41.391515
PO0000394,V02508,Architectures,574,2026-02-16 10:38:31,2026-08-12 21:41:41.391515
PO0000395,V04013,Paradigms,124,2025-10-13 17:27:20,2026-08-12 21:41:41.391515
PO0000397,V03352,Bandwidth,765,2024-07-13 22:27:18,2026-08-12 21:41:41.391515
PO0000398,V04650,Niches,535,2024-06-26 22:47:11,2026-08-12 21:41:41.391515
PO0000399,V04168,Roi,926,2025-04-18 21:21:42,2026-08-12 21:41:41.391515
PO0000400,V04552,Users,510,2026-02-17 02:05:13,2026-08-12 21:41:41.391515
PO0000401,V01657,E-services,740,2025-08-08 16:33:31,2026-08-12 21:41:41.391515
PO0000402,V03096,Schemas,417,2025-03-30 19:47:33,2026-08-12 21:41:41.391515
PO0000403,V02293,E-services,98,2024-08-15 04:12:45,2026-08-12 21:41:41.391515
PO0000404,V04078,Roi,484,2026-01-19 02:25:10,2026-08-12 21:41:41.391515
PO0000405,V00503,Communities,774,2025-11-29 14:09:18,2026-08-12 21:41:41.391515
PO0000406,V02546,E-tailers,123,2025-02-27 13:15:00,2026-08-12 21:41:41.391515
PO0000407,V02620,Models,475,2025-07-18 19:40:08,2026-08-12 21:41:41.391515
PO0000408,V00935,Users,766,2025-08-04 08:24:36,2026-08-12 21:41:41.391515
PO0000409,V04857,Web-readiness,634,2025-07-23 10:17:08,2026-08-12 21:41:41.391515
PO0000410,V02323,E-services,720,2025-08-07 02:41:48,2026-08-12 21:41:41.391515
PO0000411,V00310,Architectures,776,2024-11-19 16:36:09,2026-08-12 21:41:41.391515
PO0000412,V00465,Partnerships,325,2025-07-08 21:48:05,2026-08-12 21:41:41.391515
PO0000413,V04998,Niches,667,2025-10-06 10:54:50,2026-08-12 21:41:41.391515
PO0000414,V02387,Niches,440,2025-06-01 05:17:52,2026-08-12 21:41:41.391515
PO0000415,V04423,Experiences,426,2024-07-01 23:43:18,2026-08-12 21:41:41.391515
PO0000416,V01534,Functionalities,508,2025-09-06 04:30:59,2026-08-12 21:41:41.391515
PO0000417,V03795,Roi,512,2024-08-20 23:15:57,2026-08-12 21:41:41.391515
PO0000419,V03541,Channels,790,2025-10-12 09:36:00,2026-08-12 21:41:41.391515
PO0000420,V03167,Web-readiness,153,2024-09-19 16:50:07,2026-08-12 21:41:41.391515
PO0000421,V03873,Partnerships,966,2024-07-13 03:23:06,2026-08-12 21:41:41.391515
PO0000422,V01249,Infrastructures,618,2025-11-10 04:12:14,2026-08-12 21:41:41.391515
PO0000423,V01493,Schemas,102,2025-06-18 20:34:59,2026-08-12 21:41:41.391515
PO0000424,V03518,Solutions,934,2024-05-03 11:11:06,2026-08-12 21:41:41.391515
PO0000425,V04594,Paradigms,633,2024-06-01 06:58:40,2026-08-12 21:41:41.391515
PO0000426,V04168,Roi,932,2024-10-05 08:58:28,2026-08-12 21:41:41.391515
PO0000427,V00840,E-services,487,2026-02-26 18:46:41,2026-08-12 21:41:41.391515
PO0000428,V00463,E-business,636,2025-03-19 13:04:23,2026-08-12 21:41:41.391515
PO0000429,V04238,Channels,820,2025-03-11 23:27:25,2026-08-12 21:41:41.391515
PO0000430,V03865,Infrastructures,137,2025-03-02 07:48:03,2026-08-12 21:41:41.391515
PO0000431,V03452,Models,552,2024-05-04 06:28:01,2026-08-12 21:41:41.391515
PO0000432,V01114,Users,753,2025-11-11 20:10:57,2026-08-12 21:41:41.391515
PO0000433,V01989,Methodologies,95,2025-10-04 12:56:53,2026-08-12 21:41:41.391515
PO0000434,V00856,Paradigms,124,2025-11-17 18:20:01,2026-08-12 21:41:41.391515
PO0000435,V02568,Models,358,2024-08-26 13:37:48,2026-08-12 21:41:41.391515
PO0000437,V04552,Users,350,2024-04-19 15:54:04,2026-08-12 21:41:41.391515
PO0000438,V02212,Platforms,603,2024-06-05 11:10:24,2026-08-12 21:41:41.391515
PO0000439,V00222,Solutions,141,2024-04-22 04:31:02,2026-08-12 21:41:41.391515
PO0000440,V00282,Users,590,2025-01-13 04:18:05,2026-08-12 21:41:41.391515
PO0000441,V00966,Web-readiness,40,2026-04-15 05:04:17,2026-08-12 21:41:41.391515
PO0000442,V04903,Bandwidth,213,2024-09-17 19:05:21,2026-08-12 21:41:41.391515
PO0000443,V01056,E-services,596,2025-11-19 23:49:43,2026-08-12 21:41:41.391515
PO0000444,V03364,Functionalities,681,2024-08-21 06:54:32,2026-08-12 21:41:41.391515
PO0000445,V02524,Bandwidth,77,2025-06-10 20:21:54,2026-08-12 21:41:41.391515
PO0000446,V00710,Users,760,2025-01-04 11:59:06,2026-08-12 21:41:41.391515
PO0000447,V01681,Systems,539,2024-09-15 05:15:42,2026-08-12 21:41:41.391515
PO0000448,V04246,Schemas,951,2025-06-14 12:32:50,2026-08-12 21:41:41.391515
PO0000449,V02409,Bandwidth,218,2025-02-19 14:42:20,2026-08-12 21:41:41.391515
PO0000450,V01802,Niches,825,2024-09-11 11:02:33,2026-08-12 21:41:41.391515
PO0000451,V00133,Services,468,2026-02-25 01:29:01,2026-08-12 21:41:41.391515
PO0000452,V03318,Networks,240,2024-07-01 20:28:47,2026-08-12 21:41:41.391515
PO0000453,V04192,Channels,398,2024-04-20 23:55:30,2026-08-12 21:41:41.391515
PO0000454,V04823,Experiences,968,2024-12-23 22:19:14,2026-08-12 21:41:41.391515
PO0000455,V02993,Models,584,2025-08-21 17:56:16,2026-08-12 21:41:41.391515
PO0000456,V03006,E-markets,750,2024-05-24 01:22:59,2026-08-12 21:41:41.391515
PO0000457,V02497,Channels,395,2024-12-27 17:08:27,2026-08-12 21:41:41.391515
PO0000458,V04968,E-tailers,-12,2026-01-06 20:27:35,2026-08-12 21:41:41.391515
PO0000459,V02416,Markets,-263,2024-09-04 09:33:44,2026-08-12 21:41:41.391515
PO0000460,V04302,Bandwidth,977,2024-11-13 20:11:26,2026-08-12 21:41:41.391515
PO0000461,V03599,Architectures,68,2024-10-24 17:44:01,2026-08-12 21:41:41.391515
PO0000462,V01332,Communities,5,2026-03-07 09:55:51,2026-08-12 21:41:41.391515
PO0000463,V01964,E-tailers,510,2025-06-03 06:01:48,2026-08-12 21:41:41.391515
PO0000465,V02694,Action-items,179,2024-10-17 11:50:17,2026-08-12 21:41:41.391515
PO0000467,V03712,Systems,27,2025-10-21 07:31:02,2026-08-12 21:41:41.391515
PO0000468,V03901,Niches,302,2024-04-19 11:48:03,2026-08-12 21:41:41.391515
PO0000469,V00922,E-business,334,2026-04-14 11:45:37,2026-08-12 21:41:41.391515
PO0000470,V02898,Infrastructures,408,2025-01-18 23:02:25,2026-08-12 21:41:41.391515
PO0000471,V03347,Relationships,834,2025-06-21 15:39:15,2026-08-12 21:41:41.391515
PO0000472,V01703,Models,206,2025-10-05 06:09:53,2026-08-12 21:41:41.391515
PO0000473,V00364,Systems,272,2024-08-21 17:04:18,2026-08-12 21:41:41.391515
PO0000474,V00542,Action-items,912,2026-04-06 09:39:11,2026-08-12 21:41:41.391515
PO0000475,V04076,Schemas,572,2025-03-08 14:57:16,2026-08-12 21:41:41.391515
PO0000476,V03968,Niches,455,2026-02-01 08:36:27,2026-08-12 21:41:41.391515
PO0000477,V02150,Solutions,975,2026-01-07 09:34:33,2026-08-12 21:41:41.391515
PO0000478,V04001,Platforms,27,2025-08-09 10:12:51,2026-08-12 21:41:41.391515
PO0000479,V03707,Platforms,50,2024-08-28 18:17:03,2026-08-12 21:41:41.391515
PO0000480,V02271,Partnerships,705,2025-09-12 15:11:06,2026-08-12 21:41:41.391515
PO0000481,V03748,Schemas,735,2025-12-13 13:44:12,2026-08-12 21:41:41.391515
PO0000482,V03082,E-tailers,619,2025-06-30 12:14:59,2026-08-12 21:41:41.391515
PO0000483,V03585,E-tailers,45,2025-12-04 23:48:17,2026-08-12 21:41:41.391515
PO0000484,V02316,Paradigms,30,2025-08-05 22:42:20,2026-08-12 21:41:41.391515
PO0000485,V03908,Users,412,2024-06-05 12:17:17,2026-08-12 21:41:41.391515
PO0000486,V01729,Users,15,2024-06-03 07:58:18,2026-08-12 21:41:41.391515
PO0000487,V04838,Networks,316,2025-04-03 09:19:32,2026-08-12 21:41:41.391515
PO0000488,V04683,Functionalities,352,2025-02-21 05:26:26,2026-08-12 21:41:41.391515
PO0000489,V03611,Users,170,2025-06-06 18:19:15,2026-08-12 21:41:41.391515
PO0000490,V03270,Systems,191,2025-10-11 18:38:26,2026-08-12 21:41:41.391515
PO0000491,V00022,Infrastructures,174,2025-03-19 16:53:11,2026-08-12 21:41:41.391515
PO0000492,V03248,Metrics,591,2024-08-23 09:37:18,2026-08-12 21:41:41.391515
PO0000493,V03732,Models,342,2026-01-16 23:12:16,2026-08-12 21:41:41.391515
PO0000494,V01294,Web-readiness,456,2025-04-08 06:31:10,2026-08-12 21:41:41.391515
PO0000495,V03355,Users,226,2025-11-26 10:22:47,2026-08-12 21:41:41.391515
PO0000496,V04742,Markets,849,2025-03-22 18:33:37,2026-08-12 21:41:41.391515
PO0000497,V00727,E-services,950,2026-04-13 03:02:30,2026-08-12 21:41:41.391515
PO0000498,V01194,Schemas,157,2024-10-24 13:53:25,2026-08-12 21:41:41.391515
PO0000499,V00090,Models,294,2026-02-13 06:37:38,2026-08-12 21:41:41.391515
PO0000500,V01623,E-markets,243,2024-10-11 10:20:40,2026-08-12 21:41:41.391515
PO0000501,V03483,Architectures,592,2024-09-02 17:28:58,2026-08-12 21:41:41.391515
PO0000502,V01833,Architectures,833,2026-02-02 10:25:43,2026-08-12 21:41:41.391515
PO0000503,V00876,Roi,117,2025-06-23 17:13:36,2026-08-12 21:41:41.391515
PO0000504,V02790,Systems,74,2026-03-09 22:19:08,2026-08-12 21:41:41.391515
PO0000505,V02008,Users,673,2024-09-25 15:22:44,2026-08-12 21:41:41.391515
PO0000506,V03316,Systems,980,2026-03-04 02:06:45,2026-08-12 21:41:41.391515
PO0000507,V00649,Roi,921,2026-02-24 08:56:23,2026-08-12 21:41:41.391515
PO0000508,V00366,E-markets,194,2025-05-12 14:42:36,2026-08-12 21:41:41.391515
PO0000509,V00149,Roi,633,2025-08-04 08:28:25,2026-08-12 21:41:41.391515
PO0000510,V01046,E-markets,761,2026-03-12 14:05:57,2026-08-12 21:41:41.391515
PO0000511,V03486,Niches,218,2025-02-11 07:53:34,2026-08-12 21:41:41.391515
PO0000512,V02774,E-services,463,2025-09-22 21:04:04,2026-08-12 21:41:41.391515
PO0000513,V00972,Services,750,2025-12-22 07:27:31,2026-08-12 21:41:41.391515
PO0000514,V02951,Partnerships,4,2026-03-04 16:05:24,2026-08-12 21:41:41.391515
PO0000515,V03170,Relationships,169,2024-09-23 08:09:15,2026-08-12 21:41:41.391515
PO0000516,V00149,E-business,909,2024-10-01 14:33:49,2026-08-12 21:41:41.391515
PO0000517,V02295,Experiences,785,2026-01-10 16:37:38,2026-08-12 21:41:41.391515
PO0000518,V03494,Niches,35,2025-04-28 16:06:27,2026-08-12 21:41:41.391515
PO0000519,V03569,Schemas,374,2025-02-28 12:41:47,2026-08-12 21:41:41.391515
PO0000520,V04674,Solutions,962,2026-03-18 03:47:06,2026-08-12 21:41:41.391515
PO0000521,V04691,Platforms,235,2025-11-19 04:57:55,2026-08-12 21:41:41.391515
PO0000522,V01882,Services,449,2024-06-21 17:02:07,2026-08-12 21:41:41.391515
PO0000523,V02439,E-services,225,2025-05-15 18:19:45,2026-08-12 21:41:41.391515
PO0000524,V03002,Users,112,2025-01-04 03:49:08,2026-08-12 21:41:41.391515
PO0000525,V03873,Niches,886,2025-08-24 05:25:50,2026-08-12 21:41:41.391515
PO0000526,V01144,E-markets,470,2024-07-15 14:07:30,2026-08-12 21:41:41.391515
PO0000527,V04530,E-services,117,2026-03-05 01:34:34,2026-08-12 21:41:41.391515
PO0000528,V01236,Networks,725,2025-08-21 04:50:42,2026-08-12 21:41:41.391515
PO0000529,V01962,E-services,278,2025-06-13 05:57:37,2026-08-12 21:41:41.391515
PO0000530,V03048,Niches,58,2026-03-28 04:40:51,2026-08-12 21:41:41.391515
PO0000532,V00305,Roi,736,2025-11-21 13:59:01,2026-08-12 21:41:41.391515
PO0000533,V01510,Paradigms,824,2026-01-20 11:23:55,2026-08-12 21:41:41.391515
PO0000534,V02614,Niches,970,2025-12-05 12:03:26,2026-08-12 21:41:41.391515
PO0000535,V03224,Paradigms,207,2025-02-24 15:08:36,2026-08-12 21:41:41.391515
PO0000537,V03808,E-services,222,2025-02-20 20:53:58,2026-08-12 21:41:41.391515
PO0000538,V03376,Partnerships,169,2025-04-06 07:40:37,2026-08-12 21:41:41.391515
PO0000539,V03071,Systems,469,2024-07-08 08:56:58,2026-08-12 21:41:41.391515
PO0000540,V03052,Bandwidth,379,2024-10-27 12:06:13,2026-08-12 21:41:41.391515
PO0000541,V00741,E-services,550,2025-03-21 03:31:12,2026-08-12 21:41:41.391515
PO0000542,V00729,Web-readiness,123,2025-06-20 20:59:56,2026-08-12 21:41:41.391515
PO0000543,V02816,E-business,485,2024-12-10 16:14:57,2026-08-12 21:41:41.391515
PO0000544,V04057,Roi,548,2025-12-12 11:58:32,2026-08-12 21:41:41.391515
PO0000545,V03705,E-services,737,2024-07-11 09:44:59,2026-08-12 21:41:41.391515
PO0000546,V04263,Communities,861,2024-04-18 15:28:20,2026-08-12 21:41:41.391515
PO0000547,V00545,Niches,953,2024-06-14 18:49:31,2026-08-12 21:41:41.391515
PO0000548,V03053,E-business,37,2024-09-12 11:38:47,2026-08-12 21:41:41.391515
PO0000549,V04335,E-services,408,2024-08-16 10:33:58,2026-08-12 21:41:41.391515
PO0000550,V04719,Web-readiness,735,2025-09-15 14:45:14,2026-08-12 21:41:41.391515
PO0000551,V02844,Systems,217,2025-05-15 21:44:46,2026-08-12 21:41:41.391515
PO0000552,V02947,E-commerce,623,2025-12-23 11:23:11,2026-08-12 21:41:41.391515
PO0000554,V03676,Users,642,2024-09-21 05:25:14,2026-08-12 21:41:41.391515
PO0000555,V04413,Info-mediaries,297,2026-03-18 02:40:42,2026-08-12 21:41:41.391515
PO0000556,V00920,Users,268,2024-10-10 05:49:51,2026-08-12 21:41:41.391515
PO0000557,V01160,Functionalities,397,2025-10-26 20:05:32,2026-08-12 21:41:41.391515
PO0000558,V01738,Convergence,487,2025-08-03 20:32:37,2026-08-12 21:41:41.391515
PO0000559,V00526,Web-readiness,296,2024-08-14 08:16:20,2026-08-12 21:41:41.391515
PO0000561,V04190,Niches,150,2025-09-22 18:18:29,2026-08-12 21:41:41.391515
PO0000562,V04732,Niches,651,2025-06-11 21:01:32,2026-08-12 21:41:41.391515
PO0000563,V02993,Models,108,2026-02-06 13:27:21,2026-08-12 21:41:41.391515
PO0000564,V02025,Solutions,-937,2025-05-17 15:52:54,2026-08-12 21:41:41.391515
PO0000565,V02713,Partnerships,53,2025-11-06 20:40:45,2026-08-12 21:41:41.391515
PO0000567,V01877,Users,977,2025-01-14 08:06:58,2026-08-12 21:41:41.391515
PO0000568,V01112,Markets,145,2026-03-16 06:43:58,2026-08-12 21:41:41.391515
PO0000569,V04838,Models,315,2024-09-10 03:02:01,2026-08-12 21:41:41.391515
PO0000570,V04465,Metrics,603,2025-04-11 03:27:17,2026-08-12 21:41:41.391515
PO0000571,V03922,Networks,944,2025-11-11 14:04:49,2026-08-12 21:41:41.391515
PO0000572,V02763,Communities,522,2025-07-28 02:36:10,2026-08-12 21:41:41.391515
PO0000573,V02146,E-services,312,2025-11-04 17:06:01,2026-08-12 21:41:41.391515
PO0000574,V02586,Relationships,141,2026-02-11 23:45:09,2026-08-12 21:41:41.391515
PO0000575,V04238,Partnerships,309,2024-06-06 04:11:16,2026-08-12 21:41:41.391515
PO0000576,V02795,E-services,16,2025-06-02 09:25:41,2026-08-12 21:41:41.391515
PO0000577,V03001,Markets,19,2025-04-23 09:41:31,2026-08-12 21:41:41.391515
PO0000578,V01005,Solutions,-902,2024-12-26 17:27:17,2026-08-12 21:41:41.391515
PO0000579,V00162,Markets,695,2025-10-20 02:51:35,2026-08-12 21:41:41.391515
PO0000580,V01586,Experiences,963,2026-04-16 11:49:05,2026-08-12 21:41:41.391515
PO0000581,V01433,Platforms,11,2025-12-02 14:54:06,2026-08-12 21:41:41.391515
PO0000582,V02852,Relationships,41,2025-11-10 21:29:27,2026-08-12 21:41:41.391515
PO0000583,V02981,Action-items,10,2025-10-13 23:02:12,2026-08-12 21:41:41.391515
PO0000584,V00586,Schemas,456,2024-05-03 08:59:37,2026-08-12 21:41:41.391515
PO0000585,V01525,Paradigms,922,2025-02-27 09:41:45,2026-08-12 21:41:41.391515
PO0000586,V04512,Platforms,346,2026-03-14 16:21:37,2026-08-12 21:41:41.391515
PO0000587,V03970,Markets,258,2025-04-27 14:30:00,2026-08-12 21:41:41.391515
PO0000588,V02435,Platforms,550,2025-05-05 22:31:08,2026-08-12 21:41:41.391515
PO0000589,V04980,Paradigms,301,2025-02-11 13:04:45,2026-08-12 21:41:41.391515
PO0000590,V01295,Convergence,791,2024-06-30 18:34:56,2026-08-12 21:41:41.391515
PO0000591,V02593,Users,36,2025-09-05 09:02:06,2026-08-12 21:41:41.391515
PO0000592,V04733,Niches,860,2024-05-21 18:07:15,2026-08-12 21:41:41.391515
PO0000593,V02910,E-tailers,676,2025-03-12 03:59:52,2026-08-12 21:41:41.391515
PO0000594,V01233,Partnerships,69,2025-11-25 20:02:50,2026-08-12 21:41:41.391515
PO0000595,V01356,Communities,904,2025-08-19 16:22:38,2026-08-12 21:41:41.391515
PO0000596,V00231,Networks,715,2025-10-31 20:25:47,2026-08-12 21:41:41.391515
PO0000597,V02446,Niches,473,2025-01-30 13:50:26,2026-08-12 21:41:41.391515
PO0000598,V03988,Paradigms,287,2026-01-19 05:01:07,2026-08-12 21:41:41.391515
PO0000599,V01512,Relationships,752,2025-07-14 01:27:56,2026-08-12 21:41:41.391515
PO0000600,V03126,Platforms,640,2024-08-25 18:10:50,2026-08-12 21:41:41.391515
PO0000601,V00389,Architectures,998,2024-04-22 21:07:56,2026-08-12 21:41:41.391515
PO0000602,V03365,Schemas,972,2025-08-24 01:46:58,2026-08-12 21:41:41.391515
PO0000603,V00686,Info-mediaries,731,2026-03-17 04:01:46,2026-08-12 21:41:41.391515
PO0000604,V04661,Convergence,237,2026-04-13 17:23:43,2026-08-12 21:41:41.391515
PO0000605,V03060,Metrics,530,2025-06-10 01:26:32,2026-08-12 21:41:41.391515
PO0000606,V01273,Metrics,367,2025-05-28 23:01:03,2026-08-12 21:41:41.391515
PO0000608,V00943,Functionalities,739,2026-02-12 02:46:39,2026-08-12 21:41:41.391515
PO0000609,V04282,Users,392,2025-09-08 03:08:52,2026-08-12 21:41:41.391515
PO0000610,V01833,Architectures,98,2026-01-09 15:40:19,2026-08-12 21:41:41.391515
PO0000612,V04760,Info-mediaries,190,2024-10-27 03:20:40,2026-08-12 21:41:41.391515
PO0000613,V01064,Metrics,277,2025-12-07 08:04:03,2026-08-12 21:41:41.391515
PO0000614,V02127,Methodologies,305,2024-06-15 07:24:14,2026-08-12 21:41:41.391515
PO0000615,V04970,Channels,323,2025-08-13 11:37:26,2026-08-12 21:41:41.391515
PO0000616,V00382,Paradigms,263,2024-07-25 23:45:01,2026-08-12 21:41:41.391515
PO0000617,V02948,Partnerships,450,2025-04-15 19:20:43,2026-08-12 21:41:41.391515
PO0000618,V02884,Users,996,2025-08-02 05:51:46,2026-08-12 21:41:41.391515
PO0000619,V04236,Models,74,2025-03-29 08:01:22,2026-08-12 21:41:41.391515
PO0000620,V01604,E-services,215,2025-03-02 06:30:00,2026-08-12 21:41:41.391515
PO0000621,V00488,E-tailers,801,2024-07-17 17:05:37,2026-08-12 21:41:41.391515
PO0000622,V03336,Users,313,2025-04-10 19:12:35,2026-08-12 21:41:41.391515
PO0000623,V01420,Metrics,523,2026-04-01 05:03:19,2026-08-12 21:41:41.391515
PO0000624,V04698,E-commerce,684,2025-05-13 19:54:30,2026-08-12 21:41:41.391515
PO0000626,V01590,Channels,164,2024-07-12 23:11:49,2026-08-12 21:41:41.391515
